@relation data
@attribute Var153 numeric
@attribute Var211 numeric
@attribute Var218 numeric
@attribute appetency numeric
@data
7367040,1,2,-1
4981360,1,1,-1
5562657.69896,1,2,-1
215240,1,2,-1
9675280,1,1,-1
1034840,1,1,-1
49612,1,1,-1
5562657.69896,2,1,-1
10515480,1,2,-1
7337000,1,2,-1
10833720,2,2,-1
8963520,1,1,-1
124088,1,1,-1
5562657.69896,1,2,-1
10265320,1,2,-1
5562657.69896,2,1,-1
10634920,1,2,-1
10654880,1,2,-1
29716,1,2,-1
2801444,1,1,-1
3768544,1,2,-1
10435040,1,2,-1
10468640,1,1,-1
62176,1,1,-1
12460560,1,1,-1
5562657.69896,2,1,-1
65996,1,2,-1
855312,2,2,1
5562657.69896,1,1,-1
10469680,1,1,-1
5562657.69896,2,2,-1
8892760,1,1,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
951556,1,1,-1
1479772,1,1,-1
10008440,1,1,-1
5511720,1,2,-1
10595920,1,2,-1
7414880,1,2,-1
10362560,1,1.4655,-1
8643720,2,2,-1
217092,1,1,-1
329852,1,1,-1
1023140,2,2,-1
6288080,1,1,-1
4717120,1,1,-1
10525120,2,2,-1
10111720,2,2,-1
10561040,1,2,-1
3073532,1,1,-1
8628920,1,1,-1
2946100,1,1.4655,-1
935712,2,1,-1
664824,1,2,-1
10526240,2,2,-1
5562657.69896,2,2,-1
1150380,1,2,-1
5384960,1,1,-1
2098632,1,1,-1
9411760,1,1,-1
10447200,2,1,-1
140740,1,1,-1
1779372,1,1,-1
5562657.69896,2,1,-1
10253200,1,1,-1
9745360,1,2,-1
10461400,1,1,-1
10510040,1,1,-1
5562657.69896,2,1,-1
8220200,2,2,1
806388,1,2,-1
9670760,1,2,-1
5562657.69896,1,2,-1
5027680,2,2,-1
10287920,1,2,-1
5562657.69896,1,1,-1
10468800,1,1,-1
5562657.69896,1,1,-1
6219240,1,2,-1
9635480,2,2,-1
5562657.69896,1,2,-1
4531640,1,2,-1
9464520,1,1,-1
10491560,1,1,-1
5410280,1,2,-1
10597120,2,2,1
10246160,1,2,-1
8792240,1,2,-1
10799280,2,1,-1
10601680,2,2,-1
10543360,1,1,-1
2285288,1,2,-1
6049880,1,1,-1
1229152,1,2,-1
756412,1,1,-1
8534360,1,2,-1
2224808,1,1,-1
756572,1,2,-1
10200200,1,1,-1
10066440,1,1,-1
10106240,2,1,-1
509008,2,2,-1
281236,1,1,-1
9910040,2,2,-1
9913400,1,2,-1
10292320,2,2,-1
10451880,1,1,-1
3083840,1,1,-1
10481160,2,1.4655,-1
8800600,1,2,-1
10419840,2,2,-1
5384240,1,1,-1
10629680,1,2,-1
1846868,1,2,-1
10167040,1,1,-1
1427352,1,1,-1
5562657.69896,1,1,-1
6874880,2,2,-1
1918368,1,2,-1
8850000,1,2,-1
2046908,1,1,-1
5562657.69896,2,2,-1
408564,1,1,-1
7848280,1,1,-1
10331240,2,2,-1
5562657.69896,2,2,-1
5562657.69896,2,2,-1
2233820,2,1,-1
10746320,1,2,-1
7152000,2,2,-1
315028,1,1,-1
4376360,1,1,-1
5562657.69896,2,2,-1
10243520,1,2,-1
1123172,1,1,-1
10368000,1,2,-1
10404240,1,2,-1
5562657.69896,2,1,-1
184516,2,1,-1
1502748,1,1,-1
963820,1,2,-1
188812,1,2,-1
1706500,1,2,-1
10634120,1,1,-1
10662880,1,1,-1
946860,1,1,-1
10490120,1,1,-1
10429160,2,2,-1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
5562657.69896,2,1,-1
423064,1,2,-1
10412480,1,1,-1
10689400,1,2,-1
5542440,1,1,-1
2982556,1,1,-1
3052624,1,1,-1
1329812,1,2,-1
10387320,1,2,-1
5433240,1,2,-1
3745532,1,2,-1
405204,1,1,-1
10773240,1,1,-1
5562657.69896,2,1,-1
10800160,1,1,-1
10637760,1,1,-1
8638760,1,1,-1
10723640,1,1,-1
8412800,1,1,-1
10454680,1,2,-1
5562657.69896,1,1,-1
8152680,1,2,-1
9880520,1,2,-1
5562657.69896,1,1,-1
10422560,1,1,-1
2975668,1,2,-1
10397760,1,1.4655,-1
10316080,1,1,-1
284380,1,1,-1
482884,1,1,-1
626512,1,1,-1
622212,1,1,-1
10708520,1,2,-1
10374400,1,1,-1
2119228,1,2,-1
955004,1,2,-1
11736760,2,1,-1
10265080,2,1,-1
4242440,2,2,1
10585080,2,2,-1
10409320,1,2,-1
9305200,1,1,-1
10617560,1,2,-1
10416160,2,1,-1
34964,1,1,-1
10630880,2,2,-1
917892,1,2,-1
621092,1,1,-1
192280,1,1,-1
7450200,1,1,-1
99388,1,2,-1
5562657.69896,1,2,-1
10675440,1,1,-1
10303680,1,1,-1
5562657.69896,1,1,-1
9528560,1,1,-1
700496,1,2,-1
7244000,2,1,-1
468892,1,2,-1
9943040,1,1,-1
6323120,1,1,-1
183868,1,1,-1
10298320,1,1,-1
9179920,1,1,-1
10404840,1,1,-1
8997000,2,2,1
6801360,1,1,-1
10373960,1,2,-1
10516280,2,1,-1
2220288,1,2,-1
10568720,1,2,-1
10049800,1,2,-1
839960,1,2,-1
10242280,2,2,-1
10638600,1,1,-1
86104,1,2,-1
7806800,1,1,-1
10605960,1,2,-1
5562657.69896,1,1,-1
937500,2,1,-1
10586160,1,1,-1
5562657.69896,2,2,-1
364164,1,2,-1
10411800,1,1,-1
5562657.69896,2,2,-1
10445720,2,2,-1
9506640,1,1,-1
10412920,1,2,-1
6037240,1,2,-1
8787920,1,1.4655,-1
5035080,1,2,-1
6972040,2,1.4655,-1
217488,1,1,-1
932,2,2,-1
5562657.69896,2,1,-1
10385360,1,2,-1
1752564,1,1,-1
10530760,2,2,1
3764060,1,1,-1
135004,1,2,-1
10669760,1,1,-1
10507680,1,1,-1
10166120,1,2,-1
10713600,1,1,-1
5240160,1,1,-1
505252,1,1,-1
10072760,1,1,-1
2109760,1,2,-1
1359948,1,1,-1
5562657.69896,2,1,-1
8987880,1,2,-1
751452,2,1,-1
331212,1,2,-1
131100,1,2,-1
9461320,2,2,-1
10542080,1,2,-1
955424,1,1,-1
10823720,1,1,-1
252428,1,1,-1
5562657.69896,1,1,-1
8634760,1,2,-1
10329320,1,1,-1
22168,1,1,-1
5562657.69896,2,2,-1
3227320,1,1,-1
10326360,1,2,-1
261916,1,1,-1
5562657.69896,2,2,-1
6518320,1,1,-1
10358200,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,2,-1
8090640,1,1,-1
10416280,1,2,-1
4956040,1,2,-1
1010420,1,2,-1
10399880,2,1,-1
1682036,1,2,-1
6523080,2,2,-1
5562657.69896,2,2,-1
9081480,1,1,-1
10029320,1,2,-1
10871240,2,2,-1
10703600,1,2,-1
3933072,1,2,-1
73912,1,1,-1
10932600,1,2,-1
96104,1,1,-1
5562657.69896,1,2,-1
10830000,1,2,-1
8749400,1,2,-1
7031840,1,1,-1
5562657.69896,1,2,-1
5021880,1,1,-1
2802664,1,2,-1
5562657.69896,1,1,-1
10368000,1,2,-1
5562657.69896,1,1,-1
6150320,1,2,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
10505360,1,1,-1
4566160,2,2,-1
557156,1,1,-1
6505040,1,2,-1
9610800,2,1,-1
10431360,1,1.4655,-1
4588440,1,2,-1
348052,1,1,-1
417732,1,1,-1
8806440,1,1,-1
10616280,1,2,-1
5784240,1,2,-1
81608,1,1,-1
10152280,1,1,-1
9802640,1,2,-1
10591240,2,2,-1
1420080,1,1,-1
10608080,1,1.4655,-1
6598080,1,1,-1
363472,1,1,-1
10177480,1,2,1
10362360,2,2,-1
118256,2,1.4655,-1
10259520,2,2,-1
10785640,1,1,-1
180128,1,2,-1
10242640,2,2,-1
9643120,1,1,-1
1750956,1,1,-1
5562657.69896,2,1,-1
1292188,1,2,-1
990592,1,2,-1
5562657.69896,1,2,-1
10277200,1,2,-1
10184280,1,1,-1
492464,1,1,-1
5562657.69896,2,1,-1
10256400,1,1,-1
193048,1,1,-1
499912,1,1,-1
924036,1,1,-1
1177752,1,1,-1
133096,1,1,-1
8556480,1,2,-1
782824,1,2,-1
10146760,2,2,-1
10075840,1,1,-1
8774640,1,1,-1
10269560,1,2,-1
897340,1,2,-1
10427040,1,2,-1
10263200,2,2,-1
9209760,1,2,-1
10539320,1,2,-1
10440800,1,2,-1
8072960,1,2,-1
10070920,1,2,-1
904600,2,2,-1
351760,1,1,-1
56188,1,1,-1
383064,1,2,-1
10630960,1,2,-1
9929360,1,1,-1
5702960,2,1,-1
10693120,1,1,-1
527608,1,1,-1
10414680,1,2,-1
5562657.69896,1,1,-1
216420,1,2,-1
5562657.69896,1,1,-1
10578920,2,2,-1
8491080,1,1,-1
5219080,1,1,-1
10448680,1,2,1
10667560,1,2,-1
878780,1,2,-1
10178040,1,2,-1
4357520,1,2,-1
5562657.69896,2,2,-1
10108160,1,1,-1
647972,1,1,-1
759408,1,1,-1
8366560,1,2,-1
9757360,1,2,-1
10703960,1,2,-1
10804200,1,2,-1
38340,1,2,-1
5006240,1,2,-1
8987920,1,2,-1
10456280,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
2944924,1,2,-1
10491320,2,2,-1
6763480,2,2,-1
6461000,1,2,-1
10478200,1,1,-1
162952,1,1,-1
121260,1,1,-1
586484,1,2,-1
10338800,1,2,-1
10325640,2,2,-1
5562657.69896,2,1,-1
10519560,1,2,-1
5562657.69896,2,2,1
10315120,1,1,-1
10675760,1,2,-1
2538160,1,2,-1
10448040,1,2,-1
9677960,2,2,1
5489280,2,1,-1
483324,1,1,-1
5562657.69896,1,1,-1
10508920,1,1,-1
22008,1,1,-1
10509480,1,1,-1
10232040,1,1,-1
392412,1,1,-1
10522520,2,1,-1
5562657.69896,1,1,-1
3825760,1,1,-1
10204720,1,2,-1
5562657.69896,2,1,-1
304140,1,2,-1
10338400,1,1,-1
10511480,1,1,-1
5562657.69896,2,2,-1
5562657.69896,1,1,-1
10409680,1,2,-1
10392440,1,2,-1
5562657.69896,1,2,-1
1252652,1,1,-1
9880440,1,2,-1
5562657.69896,1,1,-1
937432,1,1,-1
10144320,1,1,-1
10352400,1,2,-1
680100,1,1,-1
9835240,1,2,-1
10417800,1,2,-1
3598968,1,1,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
9260000,2,1,-1
10223600,1,1,-1
6637920,1,1,-1
5562657.69896,2,2,-1
9843360,2,1,-1
2059888,2,2,-1
1821308,1,1,-1
1842820,2,1,-1
10572680,2,2,-1
10264440,2,1,-1
7093600,2,2,-1
5562657.69896,2,2,-1
1990556,1,1,-1
10453040,2,2,-1
10843120,1,1,-1
3873996,1,1,-1
6656200,1,2,-1
8143080,1,2,-1
7675840,1,1,-1
415400,1,1,-1
3855656,1,2,-1
1120692,1,2,-1
2789176,1,2,-1
274132,1,1,-1
10231960,1,1,-1
3440788,2,2,-1
10405240,2,1,-1
10444640,2,1,-1
1829304,1,2,1
4228600,2,1,-1
10372520,1,2,-1
230832,1,2,-1
5562657.69896,1,1,-1
4894240,1,1,-1
10445640,1,2,-1
10101560,1,1,-1
10600840,1,2,-1
10357160,1,1,-1
5562657.69896,2,2,-1
7396600,1,1,-1
10162400,1,1,-1
9955960,1,1,-1
10478000,1,2,-1
5562657.69896,1,2,-1
10394760,1,2,-1
3896000,2,1,-1
9336,2,2,-1
2510368,1,1,-1
9313920,1,2,-1
10586720,1,1,-1
10113760,2,2,-1
5562657.69896,2,1,-1
5562657.69896,1,2,-1
795220,1,1,-1
356848,1,2,-1
2511800,1,1,-1
10441160,1,2,-1
10715600,1,1,-1
3287252,1,2,-1
1058972,1,2,-1
359236,1,2,-1
5562657.69896,1,1,-1
10350120,1,2,-1
5562657.69896,2,1,-1
10019520,1,1,-1
10585200,1,2,-1
10538000,1,1,-1
10479080,2,2,-1
10087520,1,2,-1
3619472,1,2,-1
6063840,1,1,-1
9657120,1,1,-1
5562657.69896,1,1,-1
9853680,1,1,-1
5562657.69896,2,1,-1
10441920,1,1,-1
713748,1,2,-1
2179884,1,1,-1
6261320,1,2,-1
5562657.69896,1,1,-1
6058200,1,1,-1
10584480,2,2,-1
650756,1,2,-1
10419520,1,1,-1
658452,1,1,-1
10014320,1,2,-1
1994708,1,1,-1
5562657.69896,2,1,-1
7069080,1,2,-1
10342280,1,2,-1
9676800,1,1,-1
10853280,1,2,-1
9981160,2,2,-1
10724760,1,2,-1
3015272,1,2,-1
9742240,1,2,-1
10441840,1,1,-1
5256760,1,1,-1
192832,1,2,-1
5562657.69896,1,2,-1
10658840,1,2,-1
9954520,1,2,-1
4199320,1,2,-1
10571880,1,1,-1
32196,1,2,-1
9224960,1,2,-1
5562657.69896,1,1,-1
169460,2,2,1
4193280,1,1,-1
8575160,1,1,-1
8416320,1,1,-1
10547680,2,1,-1
3839216,2,2,-1
10569680,1,1,-1
10776480,1,1.4655,-1
8899800,1,2,-1
10722280,1,2,-1
5562657.69896,1,2,-1
10408520,1,2,-1
5562657.69896,2,2,-1
8890080,2,2,-1
10437480,1,1,-1
5562657.69896,1,1,-1
10368000,1,2,-1
4184600,1,1,-1
4002000,1,1,-1
2562776,1,2,-1
4795000,1,1,-1
3132396,1,1,-1
10306960,1,2,-1
10713600,1,1,-1
5562657.69896,1,1,-1
9318280,1,1,-1
1260604,1,2,-1
8548800,1,1,-1
2859508,1,2,-1
8992240,1,1,-1
1512540,1,2,-1
80608,2,2,-1
10188920,1,2,-1
863092,1,1,-1
2564356,1,2,-1
5562657.69896,1,1,-1
10680520,2,1,-1
9068840,1,1,-1
3761172,1,2,-1
6030520,1,2,-1
5562657.69896,2,1,-1
10345600,1,1,-1
9411000,1,2,-1
10325840,1,2,-1
10380120,1,1,-1
10688440,1,2,-1
1216856,1,2,-1
5562657.69896,1,2,-1
5808840,1,1,-1
5562657.69896,1,1,-1
9525880,1,2,-1
446912,1,1,-1
10292960,1,1,-1
5562657.69896,1,1,-1
10528080,1,1,-1
88688,1,1,-1
10603040,2,2,-1
6532000,1,1,-1
4648440,1,1,-1
1444280,1,1,-1
5562657.69896,2,2,-1
9824360,1,1,-1
5562657.69896,1,1,-1
8692000,1,1,-1
5562657.69896,1,1.4655,-1
36432,1,1,-1
5070040,2,1,-1
732208,2,1,-1
5562657.69896,2,1,-1
5562657.69896,2,1,-1
3055456,1,2,-1
10109200,1,2,-1
184012,1,1,-1
708940,1,1,-1
7094760,1,2,-1
5562657.69896,1,2,-1
2326268,1,1,-1
9763120,1,2,-1
1149372,1,1,-1
10520560,2,2,-1
10000080,1,2,-1
4403480,1,1,-1
5562657.69896,2,1,-1
3259848,1,2,-1
3263976,1,1,-1
10568720,1,2,-1
126100,1,2,-1
10330720,2,1,-1
5081280,1,2,-1
706124,1,1,-1
10565360,1,2,-1
5550360,2,1,-1
9663920,1,2,-1
5562657.69896,2,2,-1
887228,1,2,-1
323544,2,2,-1
10359480,1,2,-1
5562657.69896,1,2,1
10403880,1,2,-1
5562657.69896,1,2,-1
838368,1,1,-1
10673320,1,2,-1
9332320,1,2,1
468600,1,2,-1
9275120,1,2,-1
2107568,1,2,-1
110372,1,2,-1
269756,1,1,-1
9932640,1,1,-1
116072,2,2,-1
5292240,1,2,-1
10360840,1,1,-1
8755680,2,2,-1
10139360,1,1,-1
1158040,1,2,-1
5562657.69896,1,1,-1
8799320,2,1,-1
243776,1,1,-1
10673160,1,1,-1
469948,1,1,-1
9443920,1,1,-1
8759920,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
10584640,1,2,-1
1274972,1,1,-1
833192,1,1,-1
7491280,1,1,-1
7729120,1,1,-1
195656,1,1,-1
10547400,1,1,-1
208084,1,1,-1
1079016,1,1,-1
5562657.69896,1,1,-1
10304960,1,1,-1
624184,1,2,-1
10571160,1,1,-1
9589680,1,2,-1
317712,1,1,-1
9451160,1,2,-1
5562657.69896,2,2,-1
10354960,2,2,-1
10291600,1,1,-1
1316284,1,1,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
10534400,1,2,-1
10392360,2,1,1
10418640,1,1.4655,-1
2430948,2,1,-1
10717760,1,2,-1
10707680,1,1,-1
10420240,1,2,-1
10634240,1,2,-1
10269000,2,1,-1
7639480,1,1,-1
10572520,2,2,-1
3821260,1,1,-1
5454080,1,1,-1
4502520,1,1,-1
10290080,1,2,-1
5562657.69896,1,2,-1
7257600,1,2,-1
7911880,1,2,-1
9408960,2,2,-1
8915240,1,1,-1
5562657.69896,1,2,-1
10357000,1,2,-1
178468,1,1,-1
10220440,2,2,-1
5295280,1,2,-1
3334200,1,1,-1
10629920,2,2,1
7208320,1,1,-1
10485640,2,2,-1
10371520,1,2,-1
10974560,1,1,-1
92040,1,2,-1
10561280,1,1,-1
8770720,1,2,-1
10566840,1,1,-1
10538160,1,1,-1
6478880,1,1,-1
9296760,1,1,-1
6733280,2,1,-1
269496,1,1,-1
5365280,1,2,-1
9735520,1,1,-1
5562657.69896,2,1,-1
5562657.69896,2,2,-1
9353640,1,1,-1
10587520,1,2,-1
10549960,1,1.4655,-1
5562657.69896,1,1,-1
10534240,1,2,-1
758004,1,2,-1
858992,1,2,-1
9744440,1,1,-1
10668880,1,2,-1
10706520,1,2,-1
10426800,1,2,-1
8588160,1,1,-1
9819160,1,1,-1
9019040,1,2,-1
10662720,1,2,-1
2514624,1,1,-1
5562657.69896,1,2,-1
10414960,1,1,-1
465748,1,1,-1
85312,1,2,-1
5562657.69896,1,1,-1
486116,1,2,-1
1051292,1,1,-1
10330440,1,2,-1
9835680,1,1,-1
1303016,1,2,-1
4494680,1,1,-1
9488840,1,1,-1
9150640,2,1,-1
10708840,1,1,-1
70320,1,2,-1
5562657.69896,2,2,-1
647632,1,1.4655,-1
10655840,1,1,-1
10282360,1,2,-1
10599160,1,1,-1
10574280,1,1,-1
5562657.69896,1,1,-1
9984200,1,2,-1
7488680,2,2,-1
10427320,1,1,-1
10256920,1,2,-1
10085000,1,1,-1
9697680,1,1,-1
10454680,1,1,-1
10627120,1,2,-1
150768,1,1,-1
5562657.69896,2,1,-1
10651120,2,1,-1
8817120,1,1,-1
10477560,1,2,-1
10727160,1,1,-1
10386240,1,2,-1
10533480,1,2,-1
10393920,1,2,1
8333320,1,1,-1
11354640,1,1,-1
9986000,1,2,-1
262180,2,2,-1
10499440,2,1,-1
10433240,2,1,-1
5562657.69896,2,2,-1
10556320,1,2,-1
10640040,1,2,-1
3097728,1,1,-1
8288600,1,2,-1
10691120,1,2,-1
5425920,1,1,-1
351984,2,1,-1
6501560,1,2,-1
641948,1,2,-1
10730840,1,2,-1
10199400,1,2,-1
9630960,1,1,-1
10418080,1,2,1
1208312,1,1,-1
9861280,1,1.4655,-1
245392,1,1,-1
39660,1,2,-1
10751320,1,2,-1
10242160,1,1,-1
9657720,2,2,-1
10499120,1,2,-1
1050616,1,2,-1
10507720,1,2,-1
616980,1,2,-1
6302800,1,2,-1
10170920,1,1,-1
10464000,2,2,-1
142036,1,2,-1
1282468,1,1,-1
5734880,1,2,-1
10566960,1,1,-1
3901480,1,1,-1
9924640,1,1,-1
428708,1,1,-1
251828,1,1,-1
367752,1,2,-1
656144,1,2,-1
7601720,1,2,-1
129416,1,1,-1
5562657.69896,2,2,-1
66532,1,1,-1
10635520,1,1,-1
767260,1,2,-1
5562657.69896,1,2,-1
10771080,1,2,-1
10306760,2,1,-1
9811640,1,2,-1
9979720,1,1,-1
10133560,1,1,-1
2231720,1,2,-1
3512616,1,1,-1
10477800,1,2,-1
10814840,2,2,-1
1262512,1,2,-1
9737840,1,1,-1
9559520,2,2,-1
10479920,1,2,-1
953428,1,2,-1
187228,1,2,-1
10395800,1,1,-1
10370560,1,1,-1
1091376,1,2,-1
124820,1,1,-1
1050032,1,1,-1
11353800,2,2,-1
672340,1,2,-1
9241560,2,2,1
5520400,1,1,-1
10640600,1,2,-1
9567240,1,2,-1
10412560,1,1,-1
10484120,2,1,-1
9736760,2,2,-1
10307600,1,2,-1
3674300,1,1,-1
476376,1,1,-1
10539240,2,2,-1
338520,1,2,-1
5562657.69896,1,2,1
4619160,1,1,-1
47496,1,2,-1
5562657.69896,1,2,-1
8416080,1,1,-1
10263360,1,2,-1
10407560,1,2,-1
5288600,1,1,-1
5562657.69896,1,2,-1
68324,1,1,-1
5562657.69896,1,1,-1
5562657.69896,1,1,-1
10610880,2,2,-1
128048,1,2,-1
7499000,1,2,-1
3815144,1,1,-1
5651680,1,1,-1
5562657.69896,1,1,-1
10412520,1,2,-1
1735476,1,2,-1
10488800,2,2,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
2287464,1,2,-1
10174000,1,1,-1
10390680,2,2,-1
10506640,1,1,-1
10361400,1,2,-1
10623280,1,2,-1
10378160,1,2,-1
5562657.69896,2,2,-1
9659160,1,2,1
10665400,1,1,-1
3864144,1,2,-1
39840,1,1,-1
9948440,1,1,-1
10562080,2,1,-1
10657520,1,2,-1
9849760,1,1,-1
2773136,1,1,-1
576464,1,2,-1
10506600,1,1,-1
5562657.69896,1,1,-1
8209560,2,2,-1
10663760,1,2,-1
1613844,1,1,-1
177240,1,2,-1
10673760,1,2,-1
3291312,1,1,-1
8686760,1,1,-1
598972,1,2,-1
5368680,1,2,-1
6104000,1,2,-1
10395960,2,2,-1
7423920,2,2,-1
10677720,1,1,-1
10672000,1,2,-1
10581400,1,1,-1
10380640,1,1,-1
10620840,1,1,-1
10362520,1,2,-1
442976,1,1,-1
10608920,2,1,-1
9981840,1,1,-1
10647080,1,2,-1
10507480,1,1,-1
10486280,1,1,-1
10300520,1,2,-1
417848,1,2,-1
4730600,1,1,-1
3178452,1,1,-1
9952400,1,1,-1
10220320,1,2,-1
8979440,1,2,-1
10486200,1,2,-1
8769280,2,2,-1
263508,1,1,-1
10558720,1,2,-1
11096040,1,2,-1
9388760,1,1,-1
5562657.69896,1,2,-1
10616680,1,1,-1
10180800,2,2,-1
428328,1,2,-1
9728880,1,1,-1
100680,2,1,-1
10588520,1,2,1
10155280,1,1,-1
10659360,1,1,-1
5562657.69896,2,1,-1
2085148,1,1,-1
10469760,1,2,-1
508940,1,2,-1
7064000,1,1,-1
24876,1,2,-1
6610680,2,2,-1
118228,1,1,-1
10535680,1,1,-1
5562657.69896,1,1,-1
10502360,1,1,-1
10666520,1,1,-1
5562657.69896,2,2,-1
10347080,1,1,-1
10352920,1,2,-1
10524480,2,2,-1
440380,1,2,-1
5562657.69896,2,2,-1
9180320,2,2,-1
1631076,1,1,-1
10714280,1,1,-1
781980,1,1,-1
5562657.69896,2,2,-1
3148740,1,1,-1
876144,1,1,-1
10366000,1,1,-1
10460880,1,1,-1
10618240,1,2,-1
10634560,1,1,-1
10944160,1,2,-1
104916,1,1,-1
3603676,1,1,-1
10690160,1,1,-1
562772,1,1,-1
1925292,1,1,-1
9813320,1,2,1
10231560,1,2,-1
10149040,1,1.4655,-1
10760320,1,2,-1
8796880,1,2,-1
10701400,1,2,-1
8774080,1,2,-1
5562657.69896,2,1,-1
10447360,1,2,-1
10195800,1,2,-1
263104,1,1,-1
8821000,1,1,-1
4494920,1,2,-1
303436,1,1,-1
4640960,1,2,-1
5211240,2,2,-1
712220,1,2,-1
10510520,1,2,-1
5562657.69896,2,2,-1
10374800,1,1,-1
10385840,1,2,-1
5562657.69896,2,2,-1
145380,1,2,-1
3711988,1,1,-1
10274920,2,2,-1
166088,2,1,-1
20896,1,1,-1
10544560,1,2,-1
941836,1,1,-1
9064000,1,2,-1
9619800,1,2,-1
3785272,1,1,-1
49924,1,2,-1
1157428,1,2,-1
204524,2,2,-1
5562657.69896,1,1,-1
7010600,1,1,-1
5562657.69896,2,2,-1
9676800,1,1,-1
10424080,1,2,-1
10489080,1,2,-1
10643680,1,1,-1
3920348,1,1,-1
5562657.69896,2,2,-1
3271384,1,2,-1
5863240,2,2,1
475232,1,2,-1
8780000,2,1.4655,-1
10359040,1,2,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
5562657.69896,1,1,-1
3229412,1,1,-1
7793880,1,1,-1
5562657.69896,1,1,-1
10373920,1,2,-1
10966680,1,1,-1
5435960,1,1,-1
24172,1,1,-1
8406160,1,2,-1
10335600,1,2,-1
10700840,1,2,-1
5562657.69896,2,1,-1
10205000,1,2,-1
3834376,2,2,-1
10180000,1,1,-1
1892764,1,2,-1
10685240,2,2,-1
9920400,1,2,-1
10281520,2,1,-1
1671012,2,1,-1
5562657.69896,1,1,-1
8653040,1,1,-1
2489376,1,1,-1
10749840,1,1.4655,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
5562657.69896,1,2,-1
7106000,2,2,-1
10441400,2,2,-1
10746520,2,2,-1
9140240,1,1,-1
10400040,2,2,-1
9917640,2,2,-1
10540160,1,1,-1
4442200,1,2,-1
10374760,1,1,-1
10430400,1,1,-1
7640760,1,2,-1
5562657.69896,1,1,-1
10543160,2,2,-1
5562657.69896,1,2,-1
5562657.69896,2,1,-1
10425320,1,2,-1
765112,1,1,-1
9209280,1,1,-1
10003800,1,1,-1
1328184,1,1,-1
10462360,1,1,-1
1804304,1,1,-1
10309240,2,2,-1
8817360,2,2,-1
10626720,1,1,-1
10579760,1,1,-1
10393800,2,1,-1
5562657.69896,1,2,-1
8586720,1,1,-1
6179400,1,2,-1
10103160,2,1,-1
1743296,1,2,-1
9168320,1,1,-1
1746160,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
697152,1,2,-1
627548,1,1,-1
10305240,1,2,-1
10618680,1,2,-1
10502120,1,1,-1
10575920,1,2,-1
7675280,1,2,-1
340032,1,1,-1
308048,1,1,-1
10352920,2,2,-1
6655440,1,1,-1
5087440,1,2,-1
465912,1,1,-1
5576840,1,1,-1
11954280,1,1,-1
10653760,1,1,-1
10472200,1,1,-1
10512760,2,1,-1
3512248,1,2,-1
241412,1,1,-1
5562657.69896,2,2,-1
10657360,1,1,-1
10600000,1,2,-1
9065480,2,2,-1
236184,1,2,-1
10431720,1,2,-1
5562657.69896,2,1,-1
10169840,2,2,-1
6504880,1,2,-1
855476,1,2,-1
10714880,1,1,-1
2087052,1,1,-1
5562657.69896,2,1,-1
1648112,1,1,-1
10506160,1,1,-1
9434400,1,1,-1
10185240,2,2,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
8090360,2,1,-1
10684480,1,2,-1
10412040,1,1,-1
8898000,1,2,-1
5562657.69896,1,2,-1
5562657.69896,2,2,-1
10463840,1,2,-1
4309760,1,2,-1
10519840,2,2,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,2,-1
1056604,2,2,-1
5562657.69896,2,2,-1
312672,1,2,-1
354868,1,1,-1
8540080,1,1,-1
10749440,1,1,-1
10713600,1,2,-1
10459360,1,2,-1
47080,1,1,-1
5562657.69896,2,1,-1
210424,1,2,-1
5562657.69896,1,2,-1
140260,1,2,-1
5562657.69896,2,2,-1
8915800,1,2,-1
5562657.69896,1,2,-1
10571320,1,1,-1
10328160,1,2,-1
1926344,1,1,-1
5562657.69896,2,2,-1
10748680,1,1,-1
10387520,1,1,-1
9738640,1,1,-1
5562657.69896,1,2,-1
10397280,1,2,-1
8824200,2,2,-1
10319080,1,2,-1
8265840,1,1,-1
10533560,1,1,-1
155600,1,2,-1
5562657.69896,1,1,-1
2240300,1,1,-1
2205516,2,1,1
378288,1,1,-1
9715400,1,2,-1
713564,1,1,-1
10530600,1,2,-1
2532936,1,1,-1
10388640,1,1,-1
10758360,1,1,-1
10830320,1,1,-1
1169988,1,1,-1
4449400,1,1,-1
141504,2,2,-1
4079200,1,1,-1
2016668,1,1,-1
11833560,2,2,-1
1462992,1,1,-1
10518400,1,1,-1
5562657.69896,2,1,-1
7427720,1,1,-1
511936,1,2,-1
