@relation data
@attribute Var81 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var193 numeric
@attribute Var207 numeric
@attribute Var218 numeric
@attribute churn numeric
@data
91685.018146058,-389113.2,-0.39968,38,10,1,-1
4277.31,7260,8,38,10,1,-1
242652.3,111860.4,-0.39968,38,10,1,-1
91685.018146058,-76587.6,-14,38,10,2,-1
167778,120393.2,10,38,10,2,-1
8089.08,18279.16,-30,38,10,1,-1
9369.479,36782.56,4,38,5,1,-1
32886.9,344923.2,-22,38,10,1,-1
154501.2,-36216,-0.39968,38,10,2,-1
5328.45,53617.2,44,38,10,1,-1
16793.64,-169753.6,-0.39968,38,10,1,-1
202359.9,384492,-8,38,10,1,-1
96424.8,47298,-0.39968,14,6,1,-1
3805.08,70869.6,32,38,10,2,-1
211941.9,860568,-0.39968,13,9,1,-1
216515.1,23718.84,-0.39968,38,10,1,-1
24775.77,-70092,28,38,10,1,-1
7817.55,-760.428,-0.39968,38,10,1,-1
9475.71,4465.72,-0.39968,38,10,2,-1
220589.1,70560,-20,38,10,2,-1
203696.4,-11544.16,-0.39968,38,10,1,1
22846.71,53707.6,4,38,10,1,-1
177574.2,-741824,-12,38,10,2,-1
11582.22,60322,36,38,10,1,-1
10201.02,122687.2,56,2,11,2,-1
91685.018146058,-1959948,-20,13,9,1,-1
5011.41,-81096.4,36,38,10,1,-1
91685.018146058,-5604280,-20,38,10,2,-1
258854.1,-202161.2,4,38,10,2,-1
78294.3,682692,8,7,11,1,-1
91685.018146058,-1467424,-0.39968,38,10,1,-1
226788.3,175932.4,4,38,8,1,-1
4624.68,38419.84,4,38,6,2,-1
80771.7,162829.6,4,38,5,1,-1
19048.17,47926.4,-0.39968,38,10,2,-1
2092.8,-619896,-20,1,5,1,-1
13957.53,-44014,36,2,5,1,-1
216048,180964.8,-18,38,10,2,-1
2732.883,16155.44,-30,7,8,1,-1
208107.6,-21179.16,-28,38,10,2,-1
19055.19,57854.4,-0.39968,2,11,1,-1
91685.018146058,114653.2,-30,38,10,2,-1
12177.51,178296,8,38,6,1,-1
56189.7,120068,-20,38,10,2,-1
162012.9,-184195.2,-0.39968,38,10,1,-1
54468,187145.2,6,38,10,2,-1
221323.5,110993.2,-0.39968,7,5,2,-1
75421.2,88334,4,38,6,2,-1
8183.58,-909500,-20,38,10,1,-1
43099.5,148116,-0.39968,2,10,1,1
11715.36,12516.28,-0.39968,38,9,1,-1
1178493,902264,-0.39968,38,5,2,-1
192779.1,475160,-26,38,10,1,-1
91685.018146058,-1344504,4,7,8,2,-1
89107.2,111185.2,-0.39968,38,10,1,-1
59163.6,66014.8,4,38,10,1,-1
6867.36,103231.2,-0.39968,38,10,2,-1
91685.018146058,-252398,-18,38,10,1,-1
89622,-1014896,-30,7,8,1,-1
169649.1,-31480.92,-30,38,10,2,-1
23933.82,115910.4,56,31,5,1,-1
42796.2,-147981.6,26,38,10,2,-1
91685.018146058,1043996,-20,38,10,1,-1
8715.78,120842.8,-0.39968,38,6,2,-1
120028.2,-3172.144,4,38,10,1,-1
194430.6,-843932,-20,38,10,2,-1
211774.2,1264996,-0.39968,38,10,1,-1
175967.4,174034.8,4,38,10,1,-1
7632,61498,4,38,9,1,-1
150597.6,538872,20,38,10,1,-1
1343.931,-201470,-0.39968,38,10,1,-1
335493,-138808.8,4,38,6,1,-1
211775.1,130407.6,-0.39968,38,10,2,-1
9392.25,-16351.44,32,38,5,1,-1
612636,-208760.8,4,38,10,2,-1
152451.9,-153278.608486739,4,38,10,2,-1
203570.4,87448.8,-30,38,10,1,-1
58325.7,-29060.72,62,38,10,1,-1
27810.54,-374746.4,4,38,10,2,-1
106797.6,130486.4,4,14,8,1,-1
53898.3,212985.2,-0.39968,38,5,1,-1
138916.5,-20708.72,6,44,5,2,-1
91685.018146058,-214792.4,4,38,8,1,-1
220230.6,193972,-26,2,10,2,-1
60114.3,225238.8,-0.39968,38,10,1,-1
38622,376374.4,-30,38,10,2,-1
84681.91,28263.44,58,31,5,2,-1
197654.7,-153278.608486739,-8,38,10,2,-1
75994.8,96840.4,46,38,10,1,-1
91685.018146058,33832,4,38,5,2,-1
119493.6,173718.4,12,38,10,2,-1
216483.9,456376,-0.39968,38,10,1,1
91685.018146058,-2728268,-18,38,10,2,-1
187199.4,-55513.6,16,38,10,2,1
152859,336882,-0.39968,38,10,2,-1
207004.8,136488,54,2,10,2,-1
229964.1,169808,-0.39968,38,10,1.4655,-1
214368.9,274170,-28,45,6,1,-1
150302.7,178161.2,-0.39968,38,9,1,-1
42045,48828,10,38,10,1,-1
219100.2,272563.2,-18,38,10,2,-1
22920.39,88033.2,32,25,10,1,-1
72029.7,100946,4,2,10,2,-1
184611.6,139608.8,48,38,10,1,-1
3747.21,-1665828,24,2,10,1,-1
91685.018146058,-1637036,-0.39968,38,10,1,-1
91685.018146058,-1705196,-28,38,10,1,-1
3768.12,-28728.16,-0.39968,38,10,1,-1
91685.018146058,-1512960,-20,38,5,2,-1
136531.2,216270,-20,38,10,1,-1
11443.35,205815.2,4,38,10,2,-1
72099.59,123102,20,38,10,1,-1
5330.22,54628,-26,38,10,1,-1
8339.729,-6056.28,-30,38,10,1,-1
17362.98,161878,36,38,10,1,-1
95597.7,129223.2,-0.39968,2,10,2,-1
104044.8,131404,32,14,6,1,-1
60048.3,401512,4,2,5,1,-1
7732.95,-752,40,32,5,1,-1
221189.4,141469.2,-28,38,10,1,-1
212656.5,68755.2,4,38,10,1,-1
25394.49,36326.56,-30,26,5,2,-1
6851.13,186710.4,4,38,5,1,-1
91685.018146058,-2175864,-30,7,9,2,-1
91685.018146058,-699096,4,38,10,1,-1
131904.3,-153278.608486739,36,38,10,2,-1
10554.39,-9876.72,-30,38,10,1,-1
172681.8,335279.6,-0.39968,38,5,1,-1
248853.9,132091.6,32,38,11,2,-1
192969.3,321818.4,-0.39968,38,10,2,-1
93582.3,490456,-0.39968,38,10,1,1
91685.018146058,-583852,-18,38,6,1,-1
306540,-895952,-18,38,10,2,-1
91685.018146058,-153278.608486739,-0.39968,2,11,1,-1
19312.92,-250645.6,20,7,5,1,-1
32610,-53626.4,-0.39968,38,5,2,-1
34888.5,284682.8,-2,2,10,2,-1
86158.5,-93080,-28,38,10,2,-1
91685.018146058,-1666268,4,38,10,1,-1
36450.9,263935.2,4,38,10,2,-1
91685.018146058,-911296,-18,38,10,2,-1
223132.8,-288722,-0.39968,2,11,1,-1
2716.023,1114.572,36,2,11,1,-1
158812.5,-35632.56,-24,32,5,2,-1
91685.018146058,-1613036,-16,38,10,2,1
69292.8,181249.2,-0.39968,2,10,1,-1
144266.1,154890.8,-26,38,10,1,-1
205182.9,246962.4,-0.39968,38,10,1,1
4968.78,-64520.8,-0.39968,38,10,1,-1
2146.686,-11871.16,4,38,10,1,-1
37781.1,96619.6,-0.39968,2,10,2,-1
45678,142709.2,34,7,11,1,-1
30864.9,-161417.2,-14,2,10,2,-1
106743.6,-247502.4,20,2,10,1,-1
661104,-450080,4,38,10,2,-1
102183.6,773232,22,36,5,1,-1
9044.61,776.284,-20,38,10,2,-1
19749.87,203567.2,6,38,10,1,-1
230736.3,1066836,16,2,10,1,1
28200.69,322451.2,-28,38,10,1,-1
8775.96,-138955.2,-30,38,10,2,-1
3666.9,-46009.2,-0.39968,2,11,2,-1
51359.7,-126490.4,-0.39968,38,10,1,-1
91685.018146058,-153278.608486739,-18,38,10,2,-1
205908.3,66383.2,-26,38,10,2,-1
17647.86,-63907.6,-0.39968,38,10,1,-1
11788.53,-84373.6,4,38,10,2,-1
219171.3,133826,-0.39968,38,10,1,1
225678.6,1537444,50,34,9,2,-1
220258.2,74858.8,18,38,10,2,-1
3289.83,-19516,-12,38,10,1,-1
10086.36,76785.2,50,2,10,2,-1
121744.2,870880,4,38,10,2,-1
64812,146371.6,8,38,10,2,-1
38803.5,-156012.4,26,38,10,1,-1
179602.2,-16726.56,4,38,10,2,-1
67635.91,238387.6,58,38,11,2,-1
217367.7,1174560,-0.39968,38,10,1,-1
91685.018146058,-3307820,-20,38,10,2,-1
184391.1,64102.8,8,38,5,1,-1
43576.5,56337.2,-26,16,5,2,-1
2169.207,-7604.72,30,38,10,2,-1
397620,-518560,-10,38,10,2,-1
197810.7,38114.16,-0.39968,38,10,1,-1
15298.89,-254426.4,58,7,5,2,1
5745.06,16542.64,6,38,10,1,-1
200009.1,294636.8,-26,38,10,2,-1
144999,193197.6,-12,38,10,1,-1
211422.6,136404.8,-2,38,10,2,-1
91685.018146058,-595204,4,38,10,2,-1
235885.2,592716,-30,2,10,1,-1
235042.2,93635.2,-10,38,10,2,-1
3533.55,-41240,28,38,9,2,1
148784.7,621728,-0.39968,38,10,1,-1
21560.13,47943.6,-0.39968,38,9,1,-1
175877.4,151200.4,4,38,10,2,-1
133455,147486.4,6,38,10,2,-1
838.452,-1523080,4,7,6,1,-1
34671,103889.2,-30,2,7,2,-1
16182.03,168556,-0.39968,38,5,2,-1
116277.3,373066,36,38,9,1,-1
190715.1,27499.84,-0.39968,38,10,1,-1
59818.2,-158173.6,-0.39968,2,10,2,-1
217243.5,4674.28,22,38,10,1,-1
218334.9,76937.6,-0.39968,37,5,2,-1
38335.2,-118426.4,-0.39968,26,5,1,-1
6871.229,-9539.56,64,44,5,2,-1
47493.6,151053.2,30,38,10,1,-1
18383.85,-426912,-12,38,10,1,-1
220291.2,-185007.2,24,38,10,1,-1
222372.3,123878.8,-14,38,10,2,-1
21119.76,-126798.8,-0.39968,2,5,2,-1
91685.018146058,-881352,-16,38,10,2,-1
203065.5,107804,-30,38,10,1,-1
91685.018146058,4641.72,4,7,8,1,-1
192567.6,-412744,-24,38,10,2,-1
143740.8,167877.6,-0.39968,38,10,1,1
91685.018146058,-1676012,-28,38,10,1,-1
354438,-161176.4,4,38,6,1,-1
185292.9,-62079.6,-4,38,10,1,-1
79728.91,-1173896,4,38,6,2,-1
92570.09,-841412,14,38,10,1,-1
201609.9,927876,-0.39968,38,10,2,-1
139782,71128,4,38,10,1,-1
214466.1,729708,-0.39968,38,10,2,-1
91685.018146058,-1775604,-18,38,10,1,-1
216040.8,235951.6,-20,38,10,2,-1
71738.09,111646.4,-26,16,5,1,-1
91685.018146058,-547404,-16,38,10,2,-1
39341.7,-1036272,-20,38,10,1,-1
4042.65,-947480,4,38,10,1,-1
5859.51,-1817060,-18,11,5,2,-1
161604.3,160779.6,-0.39968,38,5,1,-1
181749.6,235736.8,-30,38,5,1,-1
178248.9,118201.2,46,2,5,1,-1
183662.1,99102.4,40,38,10,1,-1
101307,195510.4,-0.39968,26,5,1,-1
153853.2,116542.8,-14,38,10,2,-1
6325.32,-153278.608486739,14,38,10,2,-1
42411.3,229654,36,38,10,1,1
218609.1,75661.6,-0.39968,9,5,2,-1
191393.7,-785.572,66,7,11,2,1
28368.21,29917.84,28,38,10,1,1
7522.71,26106.72,4,38,10,1,-1
195122.7,111785.6,-28,38,10,1,-1
82311,55760,32,38,5,1,-1
1820.85,-153278.608486739,16,38,10,1,-1
2616.354,-1760160,-22,38,10,1,-1
164992.8,24777.84,-12,38,10,2,-1
12682.47,199382.8,28,38,10,2,-1
14644.44,114544.8,-0.39968,7,5,2,-1
126453.3,521540,12,38,10,1,-1
3617.34,-31848.44,28,37,5,2,-1
153618.3,125372.8,58,38,10,1,-1
91685.018146058,-262792,-18,38,10,2,-1
91685.018146058,-3067720,-18,38,10,2,-1
203999.7,61488.8,-30,38,10,1,-1
229587.3,121023.6,4,38,10,1,-1
4810.8,-153278.608486739,-30,38,10,1,-1
212899.8,-116130,-10,38,10,2,-1
6639.51,-309265.2,-0.39968,38,10,2,-1
93894.3,135149.6,4,26,5,1,-1
6636.21,-1391992,-20,2,5,1,-1
149762.4,45382.8,-0.39968,38,10,2,-1
91685.018146058,-821076,-18,38,10,2,-1
209102.7,82757.2,-8,38,10,1,-1
31200.3,147462,-0.39968,38,10,2,-1
11678.07,2160436,22,38,6,1.4655,-1
27908.94,-2117.284,-0.39968,2,5,1,-1
3524.4,-953388,24,38,10,1,-1
4622.58,-22155,-0.39968,38,10,1,-1
46998,293732.8,34,2,5,2,-1
138895.8,157020,-0.39968,38,10,1,-1
161406,-196447.6,16,38,10,2,-1
145312.5,-6907,22,2,10,1,-1
222882.6,113979.6,-8,38,10,2,-1
6902.97,16908.72,-0.39968,38,10,2,-1
8236.38,41724,62,38,10,1,-1
151243.5,143860.8,-0.39968,2,10,1,-1
155784,-1028724,4,38,10,1,-1
95583.3,99830,18,38,10,1,-1
34393.5,-233420,4,38,10,2,-1
177574.2,161316.8,-22,7,11,1,-1
26250.57,-784324,12,38,5,1,-1
91685.018146058,18722.64,4,38,10,2,-1
177017.7,346884.8,4,38,10,2,-1
91685.018146058,-793472,-0.39968,38,10,1,1
84950.09,305716,6,38,10,1,-1
91685.018146058,-1812180,-18,38,10,2,-1
116836.5,173820,-0.39968,14,6,1,-1
91685.018146058,-1408400,-14,38,10,2,-1
222573,122675.2,10,38,10,2,-1
66551.41,114856,4,38,10,2,-1
91685.018146058,-874828,-0.39968,38,10,2,-1
228623.1,-490640,-28,38,10,1,-1
227851.8,98596.4,36,38,10,2,-1
182864.1,157962,-22,38,10,1,-1
9595.08,29635,4,38,10,1,-1
159639.9,-130032.4,30,38,10,1,-1
183688.5,-133615.6,-24,2,5,2,-1
17231.07,169136,32,38,10,1.4655,1
31086.6,-915152,-24,2,10,2,-1
210771.9,-328912.4,-8,38,10,2,-1
19809.39,154564,32,2,5,1,-1
12409.74,-46958.4,-0.39968,2,10,1,-1
2498.196,1007.572,4,38,10,2,-1
156328.8,143360.8,-0.39968,38,10,2,-1
28260.78,279057.2,-30,38,10,1,-1
168595.5,148435.2,-20,38,6,2,-1
97879.2,-308876.8,-26,38,10,1,-1
21618.33,-55450,30,14,8,1,-1
13268.91,57441.2,26,38,5,2,-1
3975.21,2873.572,20,38,5,1,-1
206629.2,-167532,-0.39968,38,10,1,-1
233390.7,41489.2,-0.39968,38,10,1,-1
2429.577,-2015704,-20,37,5,2,-1
179064,148138,2,38,10,1,-1
156484.2,-449596,-18,38,10,2,-1
243997.5,502724,-0.39968,2,10,2,1
188277.6,159438,4,38,10,2,-1
91685.018146058,497412,4,13,9,1,-1
381984,153041.6,4,38,10,2,-1
23450.79,640180,-22,38,10,2,-1
24050.91,145736,6,38,10,1,-1
47952.6,-1256.572,-30,38,10,1,-1
12782.67,-92087.6,30,38,6,2,1
198831.9,110357.2,4,38,10,2,1
91685.018146058,208383.6,-14,38,10,2,-1
39122.4,-14043.28,16,2,10,2,-1
191146.5,49786,-0.39968,37,5,2,-1
8862.301,-261757.6,34,38,10,2,-1
27971.16,78307.2,-30,38,10,2,-1
11765.01,-9525.72,34,38,10,2,-1
64413.3,133430.4,18,2,10,1,-1
208122.6,132373.2,-0.39968,2,10,2,-1
207286.8,55360,-18,2,10,2,-1
91685.018146058,-1215140,-14,38,10,2,-1
23022.54,-150820.4,-0.39968,2,10,1,-1
34362.9,-1000648,-0.39968,38,10,1,-1
9014.07,42074.8,-0.39968,7,5,2,-1
105385.2,-551916,-0.39968,38,10,2,-1
91685.018146058,-1250952,-18,38,10,2,-1
29862.78,77408.4,-30,2,10,1,-1
196552.5,-39677.44,-24,38,10,2,-1
151194.9,231307.6,-24,2,10,1,-1
74119.5,886560,6,7,8,1,-1
42133.5,292410,-22,38,10,2,-1
18093,110751.6,4,38,10,1,1
147782.1,-368566.4,8,38,10,1,-1
44043.9,393397.6,-0.39968,4,5,1,-1
14971.02,-135410.8,-0.39968,38,5,2,-1
109553.7,18920.72,32,38,10,2,-1
5900.01,-9741,-0.39968,38,10,1,-1
209019.9,109162,-28,38,10,1,-1
177060.9,315182,46,2,10,2,1
136793.7,55346.8,44,7,5,1,-1
139817.4,149137.2,-0.39968,38,9,2,-1
118846.8,246148.4,-0.39968,2,10,2,-1
3855,-153278.608486739,40,38,10,2,-1
250074,28377.16,-0.39968,38,6,2,-1
4909.14,10319.32,8,38,10,1,1
79544.09,183876,-24,2,10,2,-1
1660.959,-105350.8,-0.39968,38,10,2,-1
40953.6,163254.8,4,16,6,2,-1
322944,-221459.6,-0.39968,38,10,2,-1
91685.018146058,-1169552,4,38,10,1,-1
154625.7,192287.6,26,38,10,1,-1
232614,136645.2,12,38,10,2,-1
113004.6,938472,-0.39968,38,10,1,-1
7155,-10100.44,-0.39968,38,10,1,1
91685.018146058,-2586056,-18,38,6,1,-1
51064.8,-86888,60,38,10,2,1
91685.018146058,-872060,-16,38,5,2,-1
3261.57,-14772.56,-0.39968,38,10,1,-1
113634.9,344926.4,-0.39968,38,10,1,-1
184662.9,122093.6,4,38,10,1,-1
31394.7,-12419.44,-0.39968,38,10,2,-1
69166.2,-225303.6,6,2,10,2,-1
147579,93444,-8,38,10,2,-1
23021.28,-1361972,-20,44,5,2,-1
186062.1,167238.8,-0.39968,38,10,1,-1
223026.9,87906.8,-18,2,7,2,-1
160935.3,120537.6,-18,26,5,2,-1
4488.87,19063.44,-6,38,10,1,1
8074.95,-76261.6,-0.39968,2,5,1,-1
21266.7,-17175.72,-0.39968,2,11,2,-1
140390.1,100791.2,4,38,10,1,-1
105015.6,150898.4,-0.39968,38,10,2,-1
2967.294,1941.428,64,2,10,1,-1
91685.018146058,-2055752,-20,38,10,2,-1
227042.7,75159.6,-28,2,10,2,-1
162793.5,139842.8,-18,11,5,2,-1
91685.018146058,-804920,4,38,10,1,-1
129010.8,119793.2,-0.39968,38,10,1,-1
213034.8,170679.6,-0.39968,2,10,2,-1
8756.07,838.572,34,7,5,2,-1
91685.018146058,-298830.8,-18,38,10,1,-1
135688.5,-73616,4,38,10,2,-1
56061.9,-216716.4,28,2,5,2,-1
197641.5,-42658.4,24,7,8,1,-1
74173.8,-420044,-0.39968,38,5,2,-1
91685.018146058,-2721892,-20,38,10,2,-1
26788.11,-7621.44,-0.39968,7,8,1,-1
4351.2,-712092,4,38,10,1,-1
2572.461,-2023968,-22,38,10,2,-1
228240.6,53583.6,-22,2,10,1,-1
16444.26,-97134.4,-30,34,10,1,-1
4055.85,-9170.72,4,38,6,1,1
4895.37,-1687184,-20,20,5,1,-1
91685.018146058,-153278.608486739,-12,38,10,1,-1
16671.87,-147540,22,2,5,1,-1
4683.87,1158.4,-0.39968,38,6,1,1
25642.5,-77192.8,28,38,10,1,-1
195519.6,393357.2,-24,38,10,2,-1
11405.7,-122853.2,-22,25,10,1,-1
4174.47,24391.84,24,38,6,1,1
91685.018146058,-3089736,-20,38,10,2,-1
91685.018146058,-1425208,-14,38,10,2,-1
125984.1,93905.2,-20,7,8,1,-1
144458.1,-1506784,-18,38,10,2,1
177672,197053.6,-0.39968,7,5,2,-1
8105.94,-400420,4,14,8,1,-1
35367.6,-635200,-28,38,10,1,-1
198402.6,109262.4,16,38,6,1,-1
7919.76,296969.2,-0.39968,36,5,2,-1
83267.41,-20133.16,-20,38,10,2,-1
134564.4,130511.6,-26,7,5,1,-1
4280.04,-10203.28,4,38,6,1,-1
2975.703,20500.44,-0.39968,38,10,1.4655,-1
101340.3,-1754640,-26,2,10,1,-1
5772.39,53385.6,32,38,5,2,-1
34832.1,-159196,-30,37,5,1,-1
17163.15,-1377396,-20,26,5,1,-1
91685.018146058,-294972,-0.39968,38,6,2,-1
109660.5,129487.2,-0.39968,38,10,2,-1
234049.2,25793.72,-24,4,5,2,-1
618978,-81778.8,-0.39968,38,10,2,-1
76476,1546.144,-0.39968,38,6,1,-1
5279.01,-3138616,-20,2,10,1,-1
11552.46,27522,50,38,10,2,-1
211264.5,99403.2,4,38,10,1.4655,1
231163.8,-365538.8,32,38,10,1,-1
230795.7,18224.56,-0.39968,2,10,1,-1
11506.35,-366692,4,38,10,2,-1
185988.3,-425124,-12,38,10,2,-1
91685.018146058,-891476,4,38,10,2,-1
51700.2,4604.44,-30,38,10,2,-1
168208.2,255448.4,-0.39968,38,10,1,-1
43277.1,24131,4,38,10,2,-1
57048.9,-83002,32,38,10,1,-1
75885,248628.4,-26,38,10,1,-1
215916.9,-61625.6,-0.39968,2,11,2,-1
93379.2,546332,-0.39968,2,10,1,-1
19963.32,-38400.72,-10,38,10,2,-1
91685.018146058,-1090724,-0.39968,38,10,1,-1
171712.8,165450.4,-22,38,10,1,-1
221876.4,259198.8,26,38,10,2,-1
99436.8,-717076,4,38,10,1,-1
21545.82,156708.4,4,38,6,1,-1
62960.7,119522.4,22,38,10,2,-1
34966.2,-29686.44,-0.39968,38,10,2,-1
188536.5,109946.4,48,44,5,2,-1
155198.1,77479.6,-0.39968,38,10,1,-1
222354.9,396565.2,-26,38,10,2,-1
9796.5,-42264.4,34,38,10,2,-1
91685.018146058,-4752160,-20,38,10,2,-1
91685.018146058,-1547004,-24,38,10,1,-1
219872.1,91592.4,4,38,10,1,-1
102533.4,189490.4,-0.39968,11,5,1,-1
10118.13,-1506420,-0.39968,2,10,1,-1
64374.6,308296.4,-26,2,10,1,-1
86006.09,-153278.608486739,-30,38,10,1,-1
25968.69,-20468.16,32,2,5,2,-1
4011.66,-1648108,-0.39968,38,10,2,-1
528516,362328.4,4,38,10,1,-1
131445.9,185599.2,-0.39968,38,10,1,-1
15378.51,-21798.44,-0.39968,38,10,2,1
210110.4,134688.8,-0.39968,38,10,2,-1
40407.9,110945.6,-0.39968,2,5,2,-1
58299.6,131948.8,4,38,10,2,-1
91685.018146058,-1926232,-16,38,10,2,-1
210918.3,149140.4,12,38,10,1,-1
248122.8,149058.8,-0.39968,2,10,2,-1
76577.41,75157.2,-4,38,6,1,-1
7429.44,-153278.608486739,-0.39968,38,10,2,1
224883.3,272682,-18,10,5,2,-1
3422.01,119209.2,6,31,5,1,-1
47020.5,329729.2,-26,30,10,2,-1
197132.1,-1541312,4,38,10,2,-1
195868.5,-499324,-0.39968,10,5,1,-1
191370,43972.4,-0.39968,2,10,2,1
121197,215753.2,14,38,9,2,-1
23201.01,98664.4,30,38,10,1,-1
185190.6,57756,-0.39968,38,10,1,-1
129179.7,376033.6,-0.39968,38,9,1,-1
19574.55,-193021.6,-0.39968,38,10,1,-1
5491.08,-385764.4,-6,38,10,1,-1
190701.3,115704.4,-28,38,10,2,-1
204873.3,-79704,-28,38,10,2,-1
91685.018146058,-2297076,-22,38,10,1,-1
210713.4,143514,10,38,10,1,-1
224523.3,105427.2,-16,2,5,1,-1
126674.4,104286,-30,37,5,1,-1
226122.3,146599.2,-0.39968,2,10,2,-1
228613.8,-196964,4,38,10,2,-1
31014,-115264.8,34,38,10,1,-1
4599.84,15596,-30,16,5,1,-1
13873.32,165091.6,-30,7,5,1,-1
5574.69,-413.716,-0.39968,38,10,1,-1
467742,-43325.2,-30,38,10,2,-1
91685.018146058,-705004,-18,38,10,1,-1
91685.018146058,38334,4,38,10,1,-1
210543.3,107068.4,-0.39968,38,10,2,1
6664.11,-8851.28,8,38,6,1,-1
7161.63,-64620.4,-0.39968,38,10,1,-1
128706.6,-762640,-0.39968,38,10,1,-1
159697.5,218525.2,34,38,10,1,1
172256.4,-1376868,-18,38,10,2,-1
10458.54,-149017.6,6,38,10,1,-1
144633,221001.6,-8,38,10,2,1
91685.018146058,-1817588,-20,38,10,1,-1
63646.2,130946,-30,38,10,2,-1
91685.018146058,-1709536,-18,38,10,2,-1
62887.5,100607.6,34,38,10,2,-1
4365.09,-21408.28,44,2,5,2,-1
159525.3,106564,-20,38,10,1,-1
56339.1,67601.2,4,2,10,1,-1
39293.1,274287.2,32,45,6,1,-1
12360.33,18365.88,22,38,10,2,-1
173898.9,234702.4,-24,7,5,2,-1
63711.6,329214.8,-0.39968,38,10,2,-1
198965.7,389794.4,-0.39968,38,10,1,-1
20448.9,47517.2,6,38,10,2,-1
264230.4,27605.16,4,2,10,1,-1
61956.3,148030,30,14,8,2,-1
12372.57,-117557.2,-30,25,10,1,-1
91685.018146058,-695868,-22,38,10,1,-1
204247.2,185600.8,4,38,10,1,-1
5251.41,-1727368,-18,38,10,1,-1
5612.28,-102014.4,-0.39968,38,10,2,1
7013.25,61627.2,4,38,10,1,-1
60101.4,451168,-8,38,10,2,-1
212301,-48059.2,-22,38,10,1,-1
136255.2,150016.4,-0.39968,2,5,2,-1
130712.4,260673.2,36,38,6,2,-1
170706.6,500784,-22,38,10,1,-1
227503.5,-121463.2,-28,38,10,1,-1
178344.3,141908.8,-26,38,10,2,-1
5287.32,-2502308,-20,7,11,1,-1
14034.84,-922504,18,2,10,1,-1
218409.6,198434,-18,38,10,2,-1
4716.15,15980.28,18,38,10,2,-1
132684.6,194244.8,20,38,10,2,-1
2405.877,354.4284,-0.39968,7,11,2,-1
53039.1,168540,-0.39968,2,5,2,-1
6134.28,12022.56,-0.39968,2,5,2,-1
36297.6,-357266.8,-0.39968,26,5,2,1
218388.6,159444,12,38,10,2,-1
59818.2,386959.6,-0.39968,38,10,2,-1
91685.018146058,-655804,-14,38,10,2,-1
197603.1,158424.8,-8,38,10,1,-1
1044963,175309.2,4,38,10,2,-1
104556.6,123956.8,-0.39968,27,10,2,-1
91685.018146058,-1079176,-18,38,10,2,-1
91685.018146058,-1849716,-18,38,10,1,-1
520341,135700.4,-10,38,6,2,-1
91685.018146058,-153278.608486739,-20,38,10,2,-1
89625.3,34506,30,2,5,2,-1
2999.82,53180,4,38,10,2,-1
9356.37,22360.84,-0.39968,38,9,1,-1
22555.11,-485096,66,37,6,1,-1
91685.018146058,-1268964,-18,38,10,2,-1
6735.81,19828.16,12,38,10,1,-1
230756.4,125470.4,-0.39968,7,5,2,-1
36843.3,-1451592,-24,38,10,2,-1
180858.3,1198220,38,38,10,2,-1
9857.91,13464.92,4,38,10,2,-1
733254,179645.6,4,13,9,2,1
52952.7,310808.4,54,2,5,1,-1
140934.9,137083.6,40,38,10,2,-1
42737.7,269738.4,-28,38,10,1,-1
34374.6,215158,-30,38,10,2,-1
33928.8,-318966.8,-0.39968,2,10,2,-1
193889.4,264559.6,-0.39968,38,10,2,-1
91685.018146058,-1582868,-20,38,10,2,-1
91685.018146058,17124,-0.39968,38,10,1,-1
192183,93536,-0.39968,38,10,2,-1
70144.5,256174,4,38,10,1,-1
211950.3,119424.4,4,13,9,1,-1
14812.77,487912,-0.39968,38,10,1,-1
238866,29268,18,38,10,2,-1
114417.9,-81383.6,-20,38,10,2,-1
4546.71,168220.8,-30,38,10,1,-1
91685.018146058,-1203640,4,38,6,1,-1
23359.71,-1093636,-0.39968,38,6,2,-1
190971.6,117839.6,16,2,5,1,-1
3955.59,-1179408,4,2,10,2,-1
45884.4,60557.6,-30,2,10,2,-1
39913.5,16629.56,14,38,10,1,1
214850.7,79439.2,4,38,10,2,-1
220379.7,123874.4,58,2,10,2,-1
15639.21,-29793.56,6,38,10,1,-1
91685.018146058,743060,4,38,6,1,-1
91685.018146058,-1679304,4,38,6,1,-1
13699.86,-30964.44,-30,38,10,2,-1
2463.987,-1344132,-0.39968,38,5,2,-1
89028.3,128173.2,-0.39968,38,10,1,-1
18854.76,263826,4,38,6,1,-1
6123.33,-85154,-26,2,10,1,-1
163758.3,-33259.24,4,38,10,1,-1
91685.018146058,1091676,-16,38,10,1,1
10995.72,-1882488,-18,38,10,1,-1
3000.81,-37872,58,2,5,2,-1
33967.2,108064,-30,38,10,2,-1
5816.01,28185.16,24,38,10,2,-1
91685.018146058,-1017124,-14,38,10,2,-1
405312,-129013.2,8,38,10,2,-1
54163.2,-571540,-0.39968,10,5,2,-1
189780.3,-24300.28,-28,38,10,2,-1
12630.78,-101008.4,4,38,10,2,-1
90798.59,284693.2,-0.39968,38,9,2,-1
217712.1,-227236.4,4,38,10,2,-1
60111.9,138069.2,-0.39968,38,5,2,-1
216534,136818,-0.39968,38,10,2,-1
287485.8,-324603.2,-0.39968,38,10,2,-1
165533.1,585468,-0.39968,38,10,2,-1
