@relation data
@attribute Var3 numeric
@attribute Var24 numeric
@attribute Var62 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var147 numeric
@attribute Var210 numeric
@attribute Var214 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var219 numeric
@attribute Var223 numeric
@attribute Var229 numeric
@attribute upselling numeric
@data
10.5474,3.85608,0.05688,8,-1825364,0.0506,6,3765.55442,217,9220,12,3,0.6312,-1
10.5474,3.85608,0.05688,4,-153278.608486739,0.0506,5,3765.55442,1580,9129,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,74,-9332.44,0.0506,6,3765.55442,1400,13808,12,3,2,-1
10.5474,6,0.05688,112,189614,0.0506,6,7915,1845,6511,12,3,2,-1
10.5474,3.85608,0.05688,46,189832.8,0.0506,6,3765.55442,1545,13385,12,4,0.6312,-1
10.5474,2,0.05688,106,110094,0.0506,6,13458,772,7093,19,3,2,-1
10.5474,3.85608,0.05688,40,399172.8,0.0506,6,3765.55442,140,4776,12,3,0.6312,-1
10.5474,3.85608,0.05688,16,68.5716,0.0506,6,3765.55442,1073,8656,12,3,0.6312,1
10.5474,3.85608,0.05688,88,-1016860,0.0506,6,2105,560,10125,12,3,0.6312,-1
10.5474,3.85608,0.05688,22,-180778.8,0.0506,6,3765.55442,1073,3713,12,3,0.6312,-1
10.5474,4,0.05688,146,70097.6,0.0506,6,11159,89,2770,12,3,0.6312,-1
10.5474,2,0.05688,74,-92702.4,0.0506,6,6061,78,5104,9,3,1,-1
10.5474,3.85608,0.05688,10,-1537876,2,6,3765.55442,1074,12088,12,3,0.6312,-1
10.5474,2,0.05688,84,177324.4,0.0506,6,7932,917,8421,12,2,0.6312,-1
10.5474,14,0.05688,50,-122279.6,0.0506,6,2394,1522,861,12,3,2,-1
10.5474,10,0.05688,18,199344.4,0.0506,6,3765.55442,1073,7507,12,3,0.6312,-1
10.5474,8,0.05688,110,-150575.2,0.0506,6,1597,1845,6754,12,3,0.6312,-1
10.5474,3.85608,0.05688,50,118138,0.0506,6,3431,996,12126,12,3,0.6312,-1
10.5474,2,0.05688,14,-7068.72,0.0506,6,3765.55442,1054,13093,12,3,0.6312,-1
10.5474,8,0.05688,76,312036.8,0.0506,6,6388,305,9556,19,3,2,-1
10.5474,2,0.05688,18,882936,0.0506,4,3765.55442,1511,13169,10.97706,2.60132,0.6312,-1
10.5474,6,0.05688,78,-1414560,0.0506,6,9936,1955,1199,12,3,2,-1
10.5474,8,0.05688,36,1644276,0.0506,6,3765.55442,1077,6807.2223,12,3,0.6312,-1
10.5474,3.85608,0.05688,180,-306158.4,0.0506,6,10552,47,3110,12,4,0.6312,1
10.5474,3.85608,0.05688,140,87938.4,0.0506,6,11014,78,8495,12,3,0.6312,-1
10.5474,40,0.05688,36,5138.72,0.0506,6,3765.55442,1117,13947,12,3,0.6312,-1
10.5474,3.85608,0.05688,44,110194.8,0.0506,6,3765.55442,996,13076,12,4,0.6312,1
10.5474,18,0.05688,150,-5603.56,0.0506,6,5040,1836,4569,12,3,2,-1
10.5474,2,0.05688,190,202620,0.0506,6,5155,1621,3336,12,3,2,-1
10.5474,2,0.05688,54,63369.6,0.0506,6,1924,1077,9857,12,3,1,-1
10.5474,2,0.05688,52,349923.2,0.0506,6,3132,1077,401,12,3,0.6312,-1
10.5474,2,0.05688,104,276432,0.0506,6,5330,1995,716,12,3,1,1
10.5474,10,0.05688,18,-47281.2,0.0506,6,3765.55442,1073,3336,12,3,0.6312,-1
10.5474,4,0.05688,22,52668,0.0506,6,3765.55442,996,5633,12,3,0.6312,-1
10.5474,4,0.05688,16,305357.6,0.0506,6,3765.55442,1270,12099,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-168216.4,0.0506,6,3765.55442,1270,2114,12,3,0.6312,-1
10.5474,3.85608,0.05688,58,97138.4,0.0506,6,4454,996,6391,18,2,0.6312,-1
10.5474,3.85608,0.05688,20,226336,0.0506,6,3765.55442,1073,12640,12,3,0.6312,-1
10.5474,4,0.05688,66,107347.2,0.0506,6,10598,1706,8793,12,3,0.6312,-1
10.5474,4,0.05688,108,-45863.6,0.0506,6,7760,1845,838,12,3,1,-1
10.5474,2,0.05688,32,86166.8,0.0506,6,3765.55442,701,13580,12,3,0.6312,-1
10.5474,20,0.05688,142,-28925.84,0.0506,6,3919,1845,11522,12,3,0.6312,-1
10.5474,3.85608,0.05688,96,-41954.4,0.0506,6,1966,78,4658,12,3,2,-1
10.5474,3.85608,0.05688,62,266862.4,0.0506,6,12545,821,13139,10.97706,2.60132,2,-1
10.5474,6,0.05688,50,240244.8,0.0506,6,12637,996,6354,12,3,0.6312,-1
10.5474,3.85608,0.05688,52,158645.2,0.0506,6,744,821,10358,12,2,1,-1
10.5474,3.85608,0.05688,74,149506.8,0.0506,6,3369,1077,12068,12,3,2,-1
10.5474,3.85608,0.05688,8,-731872,0.0506,6,3765.55442,241,308,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,168,-30622.56,0.0506,6,1224,27,2015,12,3,2,-1
10.5474,10,0.05688,56,-13873.16,0.0506,6,7265,1254,5108,12,3,2,-1
10.5474,36,0.05688,152,93988.4,0.0506,6,12472,1845,3231,12,2,1,-1
10.5474,4,0.05688,40,-88636.4,0.0506,6,3765.55442,1077,5486,12,3,0.6312,-1
10.5474,2,0.05688,50,270658.8,0.0506,6,1995,1540,9076,12,3,1,-1
10.5474,3.85608,0.05688,146,178106.4,0.0506,6,10461,1333,11228,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-1376740,0.0506,6,3765.55442,823,1935,12,3,0.6312,-1
10.5474,4,0.05688,130,41307.2,0.0506,6,6259,305,3874,5,2,2,-1
10.5474,2,0.05688,12,-127988,0.0506,6,3765.55442,1073,1349,12,3,0.6312,1
10.5474,2,0.05688,16,-436800,0.0506,6,3765.55442,1845,12452,10.97706,2.60132,0.6312,-1
10.5474,40,0.05688,96,154151.2,0.0506,6,628,951,3534,12,3,2,-1
10.5474,4,0.05688,46,-17759.84,0.0506,6,3765.55442,1077,11463,12,3,0.6312,-1
10.5474,3.85608,0.05688,52,472960,0.0506,6,12796,821,10525,12,3,1,-1
10.5474,3.85608,0.05688,46,-232344,0.0506,6,5933,996,7018,12,3,2,-1
10.5474,4,0.05688,76,-1798712,0.0506,6,11471,1845,8681,12,3,1,-1
10.5474,14,0.05688,104,-1595088,0.0506,6,1703,711,3237,12,3,2,-1
10.5474,3.85608,0.05688,164,119699.6,0.0506,6,2560,27,7471,12,3,2,-1
10.5474,3.85608,0.05688,48,4537.52,0.0506,6,3765.55442,1540,2567,12,3,1,-1
10.5474,2,0.05688,20,-419056,0.0506,6,3765.55442,1073,8934,12,3,0.6312,-1
10.5474,12,0.05688,132,8707.28,0.0506,6,1303,305,6928,12,3,2,-1
10.5474,3.85608,0.05688,8,-1073292,0.0506,6,3765.55442,1073,1030,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,32,192518,0.0506,6,3765.55442,996,10521,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,423092,0.0506,6,3765.55442,240,13887,12,3,0.6312,1
10.5474,3.85608,0.05688,124,-1520456,0.0506,2,14423,1721,1921,5,2,2,-1
10.5474,3.85608,0.05688,18,-14647.28,0.0506,6,3765.55442,996,11203,12,3,0.6312,-1
10.5474,3.85608,0.05688,22,-253489.6,0.0506,6,3765.55442,263,2754,12,2,0.6312,-1
10.5474,2,0.05688,62,2148288,0.0506,6,4403,1400,12704,12,3,2,-1
10.5474,20,0.05688,112,-759116,0.0506,6,3765.55442,305,1998,12,2,0.6312,-1
10.5474,18,0.05688,132,-119520.8,0.0506,6,11381,538,6226,12,3,2,-1
10.5474,8,0.05688,122,-357752.4,0.0506,6,244,1696,4043,12,3,0.6312,-1
10.5474,3.85608,0.05688,92,162871.6,0.0506,6,13367,218,6313,12,3,0.6312,-1
10.5474,2,0.05688,52,107409.6,0.0506,6,12367,1814,883,12,3,2,-1
10.5474,3.85608,9,4,-3995056,0.0506,6,3765.55442,1073,13142,18,3,0.6312,-1
10.5474,6,0.05688,48,174289.2,0.0506,6,3608,759,8085,12,2,1,-1
10.5474,4,0.05688,38,275083.6,0.0506,6,3765.55442,1270,9495,12,3,0.6312,-1
10.5474,3.85608,0.05688,208,-270172,0.0506,6,9304,1037,11249,12,3,1,-1
10.5474,14,0.05688,154,15032.56,0.0506,6,1466,1845,1852,12,3,2,1
10.5474,2,0.05688,88,27347.44,0.0506,6,5266,1845,5942,12,2,0.6312,-1
10.5474,4,0.05688,206,-41372,0.0506,6,14323,546,4658,12,2,2,-1
10.5474,6,0.05688,136,25804.28,0.0506,4,5480,1818,723,12,3,2,-1
10.5474,3.85608,0.05688,12,-1512252,0.0506,6,3765.55442,1178,9832,12,3,0.6312,-1
10.5474,8,0.05688,160,171695.6,0.0506,6,2165,1845,13982,12,3,0.6312,1
10.5474,2,0.05688,112,-1209964,0.0506,6,9315,1288,12610,12,4,2,-1
10.5474,3.85608,0.05688,20,107086,0.0506,6,3765.55442,217,8445,12,3,0.6312,-1
10.5474,2,0.05688,58,119564,0.0506,6,10774,1079,5381,12,3,1,-1
10.5474,3.85608,0.05688,32,237849.2,0.0506,6,3765.55442,1077,5594,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,400040,0.0506,6,3765.55442,1178,8023,12,3,0.6312,-1
10.5474,6,0.05688,30,195121.2,0.0506,6,3765.55442,996,6807.2223,12,3,0.6312,-1
10.5474,3.85608,0.05688,16,136511.6,0.0506,6,3765.55442,1117,4700,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,14,-597880,0.0506,6,3765.55442,1222,4455,12,3,0.6312,-1
10.5474,3.85608,0.05688,108,-993048,0.0506,6,6002,608,5285,12,3,2,-1
10.5474,3.85608,0.05688,30,103998.4,0.0506,6,3765.55442,1202,5213,12,3,0.6312,-1
10.5474,3.85608,0.05688,82,169340,0.0506,6,12804,1077,1668,12,4,2,-1
10.5474,3.85608,0.05688,176,229123.6,0.0506,6,266,538,6944,9,3,2,-1
10.5474,3.85608,0.05688,6,-2951680,0.0506,6,3765.55442,1123,1760,12,3,0.6312,-1
10.5474,36,0.05688,58,-434940,0.0506,6,3765.55442,1073,9971,12,3,1,-1
10.5474,8,0.05688,30,56750.8,0.0506,6,3765.55442,1016,10022,10.97706,2.60132,0.6312,-1
10.5474,6,0.05688,104,221006,0.0506,6,6052,1845,3579,12,2,0.6312,-1
10.5474,3.85608,0.05688,150,13515.44,0.0506,6,1335,1333,11910,12,3,0.6312,-1
10.5474,3.85608,9,4,-3168368,0.0506,6,3765.55442,1054,3332,10.97706,2.60132,0.6312,-1
10.5474,6,0.05688,26,417308,0.0506,6,3765.55442,996,938,12,3,0.6312,-1
10.5474,3.85608,0.05688,38,20802.56,0.0506,6,3765.55442,1077,1161,12,3,0.6312,-1
10.5474,3.85608,0.05688,42,-603584,0.0506,6,3765.55442,1077,4474,12,3,0.6312,-1
10.5474,2,0.05688,68,115227.2,0.0506,6,2952,1911,2524,12,3,1,-1
10.5474,2,0.05688,146,-361802,0.0506,6,6710,78,408,12,3,2,-1
10.5474,3.85608,0.05688,6,-404388,0.0506,6,3765.55442,1086,2510,12,3,0.6312,-1
10.5474,2,0.05688,84,-100034.8,0.0506,6,15061,1077,7665,21,3,1,1
10.5474,2,0.05688,154,-19325.28,0.0506,6,14586,1842,12383,12,4,1,1
10.5474,14,0.05688,40,-899604,0.0506,6,3765.55442,78,8370,12,3,0.6312,-1
10.5474,28,0.05688,116,-702112,0.0506,6,5543,1696,2743,18,3,0.6312,-1
10.5474,3.85608,0.05688,8,-540356,0.0506,6,3765.55442,996,12414,12,3,0.6312,-1
10.5474,6,0.05688,218,80948.4,0.0506,6,10419,129,5598,12,3,2,-1
10.5474,6,0.05688,132,21258.44,0.0506,6,9722,1845,8648,5,2,1,1
10.5474,36,0.05688,142,16250,0.0506,3,12428,1845,353,12,3,1,-1
10.5474,2,0.05688,14,-397741.6,0.0506,6,3765.55442,1073,11666,12,3,0.6312,-1
10.5474,3.85608,0.05688,54,-253666.8,0.0506,6,10923,996,3213,12,3,1,-1
10.5474,3.85608,0.05688,6,-2220256,0.0506,6,3765.55442,173,6837,12,3,0.6312,-1
10.5474,2,0.05688,38,-1128284,0.0506,6,3765.55442,1077,11814,12,3,0.6312,-1
10.5474,3.85608,0.05688,30,159180.4,0.0506,6,3765.55442,1266,6062,12,3,0.6312,-1
10.5474,3.85608,0.05688,62,42326.8,0.0506,6,11086,1077,4576,12,3,2,-1
10.5474,6,0.05688,40,155946,0.0506,6,3765.55442,1077,4893,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-1074912,2,6,3765.55442,1603,838,12,3,0.6312,-1
10.5474,10,0.05688,14,-14343.56,0.0506,6,3765.55442,996,12321,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,54,519728,0.0506,6,3765.55442,821,5900,19,2,2,-1
10.5474,3.85608,0.05688,26,134389.2,0.0506,6,3765.55442,1073,7106,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,16,-21965.72,0.0506,6,3765.55442,412,3159,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-1130396,2,6,3765.55442,1074,3314,12,3,0.6312,-1
10.5474,3.85608,0.05688,34,76533.6,0.0506,6,3765.55442,1077,1039,12,3,0.6312,-1
10.5474,3.85608,0.05688,22,141005.6,0.0506,6,3765.55442,1928,6807.2223,12,3,0.6312,-1
10.5474,12,0.05688,170,-23272.28,0.0506,6,7388,1333,5781,12,3,1,-1
10.5474,2,0.05688,60,146743.2,0.0506,6,11729,1077,10622,12,3,1,-1
10.5474,6,0.05688,76,-208870.4,0.0506,6,6516,1845,3889,12,3,0.6312,-1
10.5474,2,0.05688,124,-1279344,0.0506,6,104,1427,2524,12,3,0.6312,-1
10.5474,2,0.05688,60,-1267152,0.0506,6,2279,1545,3084,12,3,2,-1
10.5474,38,0.05688,18,615028,0.0506,6,3765.55442,1016,9446,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-384567.2,0.0506,6,3765.55442,996,1570,12,3,0.6312,-1
10.5474,4,0.05688,80,-5107.56,0.0506,6,1319,78,4283,12,3,1,-1
10.5474,2,0.05688,14,75683.6,0.0506,6,3765.55442,814,4542,12,3,0.6312,-1
10.5474,2,0.05688,26,137899.2,0.0506,6,3765.55442,694,6331,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,16,96261.2,0.0506,6,3765.55442,930,7635,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,24,-792240,0.0506,6,3765.55442,792,8752,12,3,0.6312,-1
10.5474,3.85608,0.05688,98,-1430812,0.0506,6,4021,974,12823,9,3,2,-1
10.5474,2,0.05688,32,136636,0.0506,6,3765.55442,996,3041,12,3,0.6312,-1
10.5474,2,0.05688,104,553736,0.0506,6,2599,1845,5133,19,2,1,-1
10.5474,3.85608,0.05688,136,23309.16,0.0506,6,9858,78,6346,12,3,1,-1
10.5474,6,0.05688,20,-42897.2,0.0506,6,3765.55442,1073,7816,12,3,0.6312,-1
10.5474,2,0.05688,88,133368.4,0.0506,4,5487,78,6807.2223,12,3,1,-1
10.5474,3.85608,0.05688,148,-1654336,0.0506,6,10053,109,7147,12,3,2,-1
10.5474,3.85608,0.05688,10,-1768816,2,6,3765.55442,814,13441,9,3,0.6312,-1
10.5474,6,0.05688,46,-538116,0.0506,6,55,1235,10545,12,3,2,-1
10.5474,3.85608,0.05688,46,109494,0.0506,6,9067,1077,12711,10.97706,2.60132,1,-1
10.5474,3.85608,0.05688,36,53037.6,0.0506,6,3765.55442,1077,7812,12,2,0.6312,-1
10.5474,2,0.05688,152,387185.2,0.0506,6,1265,1618,6751,12,3,1,-1
10.5474,6,0.05688,132,139920.4,0.0506,6,5736,59,4730,12,3,0.6312,-1
10.5474,2,0.05688,40,35910.28,0.0506,6,3765.55442,247,1199,12,3,0.6312,-1
10.5474,2,0.05688,32,184144.4,0.0506,4,3765.55442,1511,1940,12,3,0.6312,-1
10.5474,10,0.05688,112,18770.16,0.0506,6,3774,78,1274,12,3,1,-1
10.5474,3.85608,0.05688,28,396193.6,0.0506,6,3765.55442,996,10587,12,3,0.6312,-1
10.5474,4,0.05688,34,101220.4,0.0506,6,3765.55442,996,5050,12,3,0.6312,-1
10.5474,2,0.05688,16,236023.2,0.0506,6,3765.55442,1073,12414,12,3,0.6312,-1
10.5474,8,0.05688,28,-337031.6,0.0506,6,3765.55442,1085,6275,12,3,0.6312,1
10.5474,2,0.05688,62,18803.44,0.0506,6,12709,821,11883,9,3,1,-1
10.5474,3.85608,0.05688,4,-1826888,0.0506,6,3765.55442,1073,7507,12,3,0.6312,-1
10.5474,20,0.05688,222,28570.4,0.0506,6,3849,961,2801,9,3,0.6312,-1
10.5474,2,0.05688,32,201362.4,0.0506,6,3765.55442,1079,7200,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,190,180677.6,0.0506,6,6993,884,3249,19,2,2,-1
10.5474,8,0.05688,108,-1258236,0.0506,6,3765.55442,78,2601,12,3,0.6312,-1
10.5474,3.85608,0.05688,140,72662,0.0506,6,14551,305,10234,18,2,2,-1
10.5474,3.85608,0.05688,10,-1594200,0.0506,6,3765.55442,1270,4715,12,3,0.6312,-1
10.5474,3.85608,0.05688,46,-110179.2,0.0506,6,10380,1077,3463,10.97706,2.60132,2,-1
10.5474,4,0.05688,24,123166.4,0.0506,6,3765.55442,1270,3774,12,3,0.6312,-1
10.5474,3.85608,0.05688,96,-1102.716,0.0506,6,4756,305,7908,9,3,0.6312,-1
10.5474,3.85608,0.05688,10,-204586,2,6,3765.55442,996,1070,12,3,0.6312,-1
10.5474,3.85608,0.05688,24,56789.2,0.0506,6,3765.55442,1016,13401,12,3,0.6312,-1
10.5474,3.85608,0.05688,24,-41198,0.0506,6,3765.55442,1255,6350,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,64,-24658.44,0.0506,2,15382,821,12157,9,4,1,-1
10.5474,3.85608,0.05688,136,227783.2,0.0506,6,13276,305,7459,12,2,1,-1
10.5474,3.85608,0.05688,20,107383.6,0.0506,6,3765.55442,1016,9345,12,3,0.6312,-1
10.5474,8,0.05688,26,58539.2,0.0506,6,3765.55442,1016,459,12,3,0.6312,-1
10.5474,6,0.05688,106,-959272,0.0506,6,778,305,11118,12,3,1,-1
10.5474,3.85608,0.05688,148,337071.2,0.0506,4,10703,78,7262,12,3,1,-1
10.5474,38,0.05688,170,-14002.84,0.0506,6,2023,1845,4525,12,3,1,-1
10.5474,2,0.05688,62,611096,0.0506,6,7585,821,2157,12,3,0.6312,-1
10.5474,3.85608,0.05688,22,-393521.6,0.0506,6,3765.55442,1270,7678,12,3,0.6312,-1
10.5474,3.85608,0.05688,54,138080,0.0506,6,7485,1542,5824,12,2,1,-1
10.5474,3.85608,0.05688,150,6021,0.0506,6,8632,56,12727,19,2,1,-1
10.5474,3.85608,0.05688,10,-429940,2,6,3765.55442,1016,737,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-868396,0.0506,6,3765.55442,1270,8272,12,3,0.6312,-1
10.5474,2,0.05688,42,126642.4,0.0506,2,3765.55442,1016,12538,5,2,0.6312,-1
10.5474,2,0.05688,52,646840,0.0506,6,7783,1077,10404,12,3,1,-1
10.5474,3.85608,0.05688,62,-167219.6,0.0506,6,9338,900,86,12,3,0.6312,-1
10.5474,4,0.05688,60,127448.4,0.0506,6,1890,1077,9832,12,3,2,-1
10.5474,3.85608,0.05688,8,-1414308,0.0506,6,3765.55442,1713,13876,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,44,257349.6,0.0506,6,3765.55442,1400,3478,12,3,0.6312,-1
10.5474,3.85608,0.05688,32,431564,0.0506,6,3765.55442,1073,834,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,-765548,0.0506,6,3765.55442,1073,6910,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,44,72293.2,0.0506,4,3765.55442,1511,7432,10.97706,2.60132,0.6312,-1
10.5474,8,0.05688,40,80158.4,0.0506,6,3765.55442,140,5274,12,3,0.6312,-1
10.5474,4,0.05688,116,3015.284,0.0506,6,2176,78,2238,12,3,1,-1
10.5474,3.85608,0.05688,64,386485.6,0.0506,6,3601,78,10545,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-1069936,2,6,3765.55442,996,3912,12,3,0.6312,-1
10.5474,8,0.05688,40,187018.4,0.0506,6,3765.55442,1077,9216,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,4,-3866856,0.0506,6,3765.55442,173,12092,21,3,0.6312,-1
10.5474,3.85608,0.05688,44,-35551,0.0506,6,3765.55442,172,3080,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,6,-2283772,0.0506,6,3765.55442,1054,819,12,3,0.6312,-1
10.5474,2,0.05688,56,-228533.2,0.0506,6,8418,791,9554,12,3,2,1
10.5474,3.85608,0.05688,100,-153278.608486739,0.0506,6,828,327,11203,12,2,0.6312,-1
10.5474,14,0.05688,54,27585.44,0.0506,6,4987,1079,4979,12,3,1,-1
18,3.85608,0.05688,6,-1285240,0.0506,6,3765.55442,996,12422,12,3,0.6312,-1
10.5474,84,0.05688,32,1239712,0.0506,6,3765.55442,996,1713,12,3,0.6312,-1
10.5474,3.85608,0.05688,38,95656.4,0.0506,6,3765.55442,1073,13495,12,3,0.6312,-1
10.5474,3.85608,0.05688,32,98006.4,0.0506,6,3765.55442,1077,8791,19,3,0.6312,-1
10.5474,3.85608,0.05688,8,-525000,0.0506,6,3765.55442,241,3720,12,3,0.6312,-1
10.5474,3.85608,0.05688,18,159886.4,0.0506,6,3765.55442,217,9113,12,3,0.6312,-1
10.5474,52,0.05688,88,-301621.2,0.0506,6,6771,1744,678,18,3,1,-1
10.5474,10,0.05688,54,47012.4,0.0506,6,3765.55442,1077,3045,12,3,2,-1
10.5474,3.85608,0.05688,16,-749436,0.0506,6,3765.55442,1073,1427,12,3,0.6312,-1
10.5474,3.85608,0.05688,92,-153278.608486739,0.0506,6,8846,615,13420,10.97706,2.60132,0.6312,-1
10.5474,8,0.05688,46,-1569124,0.0506,6,3012,1488,13784,12,3,1,-1
10.5474,3.85608,0.05688,80,140960.4,0.0506,6,8463,257,12763,12,3,2,1
10.5474,3.85608,0.05688,6,-1601276,0.0506,6,3765.55442,173,11606,12,3,0.6312,-1
10.5474,2,0.05688,28,437252,0.0506,6,3765.55442,1928,13922,12,3,0.6312,-1
10.5474,10,0.05688,54,3243.144,0.0506,6,13832,387,5950,12,3,1,-1
10.5474,8,0.05688,154,-1327544,0.0506,6,2673,1634,10408,12,2,2,-1
10.5474,6,0.05688,96,135399.6,0.0506,6,11352,1400,2548,12,3,1,-1
10.5474,4,0.05688,54,255756.4,0.0506,6,2486,794,11414,12,2,2,-1
10.5474,3.85608,0.05688,12,-150142,0.0506,4,3765.55442,1511,13716,12,3,0.6312,-1
10.5474,3.85608,0.05688,28,155810.4,0.0506,6,3765.55442,1073,11699,12,3,0.6312,-1
10.5474,6,0.05688,48,764264,0.0506,6,6627,1077,12578,12,3,1,-1
10.5474,3.85608,0.05688,52,379145.6,0.0506,6,14422,1077,2708,12,4,2,-1
10.5474,8,0.05688,60,284458.4,0.0506,6,5261,1693,10219,12,3,0.6312,-1
10.5474,3.85608,0.05688,16,211518.8,0.0506,6,3765.55442,1016,12014,12,3,0.6312,-1
10.5474,10,0.05688,174,-188531.2,0.0506,6,12158,1858,1914,19,2,2,1
10.5474,8,0.05688,24,109636,0.0506,6,3765.55442,1016,6401,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-1064136,0.0506,6,3765.55442,1140,6941,12,3,0.6312,-1
10.5474,6,0.05688,104,-5713.28,0.0506,4,1739,78,1940,12,3,0.6312,-1
10.5474,4,0.05688,78,-30484.28,0.0506,6,12520,1077,9495,12,3,1,-1
10.5474,4,0.05688,46,-24943.84,0.0506,6,3765.55442,1540,7531,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,68,-87152,0.0506,6,13269,78,13820,12,3,2,-1
10.5474,3.85608,0.05688,112,68409.6,0.0506,6,8046,1688,1828,12,3,2,-1
10.5474,6,0.05688,30,173358.8,0.0506,6,3765.55442,1077,12540,12,3,0.6312,-1
10.5474,3.85608,0.05688,112,-2121772,0.0506,6,9360,1845,1468,19,3,1,-1
10.5474,3.85608,0.05688,16,105416.4,0.0506,6,3765.55442,996,2810,12,3,0.6312,-1
10.5474,8,0.05688,122,114960.4,0.0506,6,5758,626,12602,12,2,1,-1
10.5474,4,0.05688,26,145981.2,0.0506,6,3765.55442,1270,9668,12,3,0.6312,-1
10.5474,3.85608,0.05688,130,125040.4,0.0506,6,3756,1496,3347,12,4,1,-1
10.5474,4,0.05688,60,-152735.6,0.0506,6,3765.55442,1077,4454,12,3,1,-1
10.5474,3.85608,0.05688,6,-2333776,0.0506,6,3765.55442,1073,13551,21,3,0.6312,-1
10.5474,2,0.05688,40,-153278.608486739,0.0506,6,3765.55442,1077,6578,10.97706,2.60132,0.6312,-1
10.5474,4,0.05688,130,172887.6,0.0506,6,7477,1906,6353,12,3,1,-1
10.5474,4,0.05688,16,269875.2,0.0506,6,3765.55442,217,2708,12,3,0.6312,-1
10.5474,3.85608,0.05688,54,-55566.8,0.0506,6,13058,1077,189,12,3,1,1
10.5474,2,0.05688,172,190351.2,0.0506,6,3765.55442,502,2351,12,3,1,-1
10.5474,8,0.05688,150,-674096,0.0506,6,7073,1845,9498,12,3,2,-1
10.5474,3.85608,0.05688,36,170108.8,0.0506,6,3765.55442,996,6807.2223,12,3,0.6312,-1
10.5474,3.85608,0.05688,126,149206,0.0506,6,4429,1845,557,12,3,1,1
10.5474,8,0.05688,52,29304.44,0.0506,6,10336,1528,7335,12,3,0.6312,-1
10.5474,2,0.05688,22,270352.4,0.0506,6,3765.55442,1178,1761,12,3,0.6312,-1
10.5474,6,0.05688,48,131601.6,0.0506,6,11303,821,12385,12,3,2,-1
10.5474,3.85608,0.05688,218,12975.2,0.0506,6,13382,1918,2452,12,3,1,-1
10.5474,3.85608,0.05688,146,135934,0.0506,6,3765.55442,56,7391,12,3,2,-1
10.5474,3.85608,0.05688,24,181172,0.0506,6,3765.55442,1016,7683,12,3,0.6312,-1
10.5474,12,0.05688,62,71718,0.0506,6,3765.55442,1400,8647,12,3,0.6312,-1
10.5474,3.85608,0.05688,138,-380546,0.0506,6,3765.55442,1845,12953,19,4,0.6312,-1
10.5474,2,0.05688,108,123482,0.0506,6,3765.55442,772,4611,5,2,1,-1
10.5474,16,0.05688,40,147324.8,0.0506,6,3765.55442,1079,8623,12,3,0.6312,-1
10.5474,2,0.05688,20,145059.6,0.0506,6,3765.55442,1092,5274,12,3,0.6312,-1
10.5474,46,0.05688,80,-84353.6,0.0506,6,11959,749,3794,12,3,2,1
10.5474,2,0.05688,20,-1000756,0.0506,6,3765.55442,845,9653,18,3,0.6312,-1
10.5474,3.85608,0.05688,6,-2421712,0.0506,6,3765.55442,1016,2131,12,3,0.6312,-1
10.5474,16,0.05688,24,-101042.8,0.0506,6,3765.55442,1266,2351,12,3,0.6312,-1
10.5474,3.85608,0.05688,16,452032,0.0506,6,3765.55442,1270,3162,12,3,0.6312,-1
10.5474,4,0.05688,52,402856,0.0506,6,4675,1077,6916,12,3,1,-1
10.5474,2,0.05688,110,116059.6,0.0506,6,715,362,5956,9,3,1,-1
10.5474,20,0.05688,164,182302,0.0506,6,7246,1834,4230,12,3,1,1
10.5474,2,0.05688,16,239947.6,0.0506,6,3765.55442,1880,2351,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-1515128,2,6,3765.55442,1073,3569,12,3,0.6312,-1
