@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-V

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,43372,7,?,?,?,?,?,1108,?,?,?,?,?,?,?,7376,9220,?,102,2400,?,?,186.64,?,?,?,?,?,?,0,?,?,3303108,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.186926,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,76,259,?,1577616,?,0,?,?,3327.84,?,810,?,168,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1584,?,?,1544,-18844,?,?,?,?,?,27875,?,?,?,2868,?,24372,4,?,?,?,?,?,0,3167460,666628,?,?,?,?,?,90,?,?,0,9,?,?,?,?,391671,?,?,?,7956680,?,?,?,?,?,?,1254,?,?,530322,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,135,38,?,19,1,198,1927,1143,6063,?,1222,1,74,?,19,5,1,?,6,1,57,?,7318,?,935,10070,1,12,1134,7,2871,4,?,1,7,7,21,2,?,-1,-1,1
?,?,?,?,?,1169,7,?,?,?,?,?,276,?,?,?,?,?,?,?,192,240,?,6,64,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.685537,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,36,14,?,201480,?,0,?,?,3416.82,?,0,?,8,?,?,?,?,?,?,?,?,65718,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,192,-32268.28,?,?,?,?,?,595,?,?,?,0,?,119628,?,?,?,?,?,?,0,62430,9338,?,?,?,?,?,1830,?,?,0,0,?,?,?,?,26866,?,?,?,179796,?,?,?,?,?,?,24,?,?,15654,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,192,?,?,40,38,?,19,1,124,2511,3969,?,?,2441,1,99,2,12,10,1,?,6,1,53,?,?,?,1085,6040,2,12,2188,4,3594,3,?,?,4,5,14,?,?,-1,-1,1
?,?,?,?,?,539,0,?,?,?,?,?,0,?,?,?,?,?,?,?,128,160,?,0,8,?,?,186.64,?,?,?,?,?,?,0,?,?,10643520,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.016449,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,26,0,?,0,?,0,?,?,221979,?,45,?,0,?,?,?,?,?,?,?,?,3696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,117112,?,?,?,?,?,485,?,?,?,126,?,0,-30,?,?,?,?,?,0,67110,52254,?,?,?,?,?,0,?,?,0,9,?,?,?,?,0,?,?,?,10364280,?,?,?,?,?,?,2,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,236,38,?,19,1,200,1124,699,?,?,1216,1,32,2,21,6,1,?,6,1,25,?,?,?,1178,?,?,12,2351,2,1256,3,?,?,8,4,14,?,?,-1,-1,1
?,?,?,?,?,553,7,?,?,?,?,?,224,?,?,?,?,?,?,?,144,180,?,0,24,?,?,289.2,?,?,?,?,?,?,0,?,?,8177040,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.677846,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,80,0,?,0,?,0,?,?,185764.5,?,45,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,0,88116.4,?,?,?,?,?,630,?,?,?,96,?,7677,4,?,?,?,?,?,0,1040290,331816,?,?,?,?,?,335,?,?,0,27,?,?,?,?,0,?,?,?,10316840,?,?,?,?,?,?,14,?,?,475212,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,41,38,?,10,1,127,1508,9,?,?,388,1,92,?,7,5,1,?,6,1,30,?,?,?,1333,740,1,5,2829,5,3233,2,?,?,14,6,27,?,?,-1,-1,-1
?,?,?,?,?,861,7,?,?,?,?,?,1368,?,?,?,?,?,?,?,252,315,?,8,184,?,?,166.56,?,?,?,?,?,?,0,?,?,19296,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.090152,?,?,?,?,?,?,?,36,?,?,?,?,?,?,3,160,266,?,647408,?,0,?,?,7632,?,0,?,18,?,?,?,?,?,?,?,?,936,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,120,28210.16,?,?,?,?,?,640,?,?,?,36,?,69588,4,?,?,?,?,?,0,75505,128400,?,?,?,?,?,15,?,?,0,18,?,?,?,?,279265,?,?,?,719276,?,?,?,?,?,?,20,?,?,98256,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,227,2,?,19,1,170,675,4732,11590,?,314,1,40,3,4,10,1,?,6,1,76,?,8045,?,1845,6176,1,12,1868,4,2160,3,?,1,23,5,24,2,?,-1,-1,1
?,?,?,?,?,266,0,?,?,?,?,?,4,?,?,?,?,?,?,?,0,0,?,?,0,?,?,186.64,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.8605,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,32,0,?,0,?,0,?,?,208329.6,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-41848,?,?,?,?,?,0,?,?,?,0,?,27450,-30,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,9,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,313,38,?,19,1,106,3049,509,?,?,5602,1,75,1,21,10,1,?,6,1,53,?,?,?,1077,10545,2,12,2706,4,503,3,?,?,2,5,14,?,?,-1,-1,1
?,?,?,?,?,693,7,?,?,?,?,?,240,?,?,?,?,?,?,?,124,155,?,6,0,?,?,253.52,?,?,?,?,?,?,0,?,?,3110400,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.397137,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,34,21,?,4147200,?,0,?,?,215835,?,10,?,0,?,?,?,?,?,?,?,?,56571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,388717.2,?,?,?,?,?,505,?,?,?,36,?,36783,10,?,?,?,?,?,0,7117000,0,?,?,?,?,?,1595,?,?,0,9,?,?,?,?,1814400,?,?,?,10532000,?,?,?,?,?,?,34,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,218,38,?,19,1,217,2190,1391,?,?,1877,1,5,3,21,6,1,?,6,1,25,?,?,?,1928,5620,1,12,847,2,1708,3,?,?,6,4,14,?,?,-1,-1,-1
?,?,?,?,?,441,7,?,?,?,?,?,252,?,?,?,?,?,?,?,0,0,?,?,0,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.353343,?,?,?,?,?,?,?,36,?,?,?,?,?,?,3,108,14,?,0,?,0,?,?,37237.8,?,0,?,0,?,?,?,?,?,?,?,?,12417,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,135,?,?,?,0,?,110718,?,?,?,?,?,?,0,0,0,?,?,?,?,?,665,?,?,0,9,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,156,?,?,341,2,3,19,1,106,619,3329,8256,2,4363,1,25,3,16,10,1,?,6,1,53,?,9616,?,305,9820,2,12,1527,4,3479,3,?,2,15,5,5,1,?,-1,-1,-1
?,?,?,?,?,602,7,?,?,?,?,?,80,?,?,?,?,?,?,?,144,180,?,2,16,?,?,162,?,?,?,?,?,?,5,?,?,3747126,?,?,?,?,?,18,?,?,?,?,?,?,?,?,?,?,?,?,0.366802,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,34,21,?,3535224,?,3,?,?,208561.8,?,15,?,0,?,?,?,?,?,?,?,?,228420,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,48,517924,?,?,?,?,?,475,?,?,?,54,?,81,-14,?,?,?,?,?,32,5991450,261660,?,?,?,?,?,485,?,?,0,18,?,?,?,?,604800,?,?,?,10618960,?,?,?,?,?,?,32,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,522,?,?,293,38,?,19,1,22,2063,4673,?,?,4203,1,97,3,21,10,1,?,6,2,53,?,?,?,996,3332,2,19,2889,4,1545,3,?,?,9,5,14,?,?,-1,-1,-1
?,?,?,?,?,2373,14,?,?,?,?,?,1020,?,?,?,?,?,?,?,424,530,?,6,160,?,?,133.12,?,?,?,?,?,?,0,?,?,124098,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.391797,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,54,35,?,1447888,?,0,?,?,20762.31,?,20,?,16,?,?,?,?,?,?,?,?,77328,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96,?,?,176,409676,?,?,?,?,?,1575,?,?,?,66,?,41661,-30,?,?,?,?,?,0,2138495,768924,?,?,?,?,?,710,?,?,0,0,?,?,?,?,554869,?,?,?,4613600,?,?,?,?,?,?,82,?,?,671556,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,360,?,?,89,38,?,19,1,31,2946,2493,4086,?,3654,1,99,3,12,10,1,?,6,1,53,?,2206,?,1540,664,2,12,3535,4,2462,3,?,1,4,5,14,?,?,-1,-1,1
?,?,?,?,?,1225,7,?,?,?,?,?,2216,?,?,?,?,?,?,?,160,200,?,6,72,?,?,166.56,?,?,?,?,?,?,0,?,?,185676,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.819911,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,106,35,?,897104,?,0,?,?,71695.5,?,35,?,8,?,?,?,?,?,?,?,?,100074,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80,?,?,56,32152.72,?,?,?,?,?,825,?,?,?,18,?,26865,?,?,?,?,?,?,0,2230605,420704,?,?,?,?,?,2625,?,?,0,9,?,?,?,?,1000699,?,?,?,4279960,?,?,?,?,?,?,20,?,?,1063272,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,150,?,?,3,2,3,19,1,180,497,2918,1567,2,3487,1,18,3,16,10,1,?,6,1,53,?,14544,?,772,596,1,12,3879,4,242,3,?,2,20,5,5,2,?,-1,-1,1
?,?,?,?,?,5978,21,?,?,?,?,?,632,?,?,?,?,?,?,?,964,1205,?,46,512,?,?,168.8,?,?,?,?,?,?,0,?,?,35016,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.751122,?,?,?,?,?,?,?,54,?,?,?,?,?,?,9,80,329,?,661928,?,0,?,?,5000.58,?,0,?,78,?,?,?,?,?,?,?,?,430287,?,?,?,?,?,?,?,?,?,?,?,?,?,?,424,?,?,432,-84353.6,?,?,?,?,?,3785,?,?,?,54,?,12240,?,?,?,?,?,?,0,370775,228412,?,?,?,?,?,8890,?,?,0,0,?,?,?,?,140273,?,?,?,1366552,?,?,?,?,?,?,150,?,?,388200,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,111,38,3,19,1,21,142,47,6575,2,4013,1,51,3,12,9,1,?,6,1,34,?,11959,?,749,3794,2,12,3902,7,1227,3,?,2,8,2,17,2,?,-1,-1,1
?,?,?,?,?,2387,7,?,?,?,?,?,420,?,?,?,?,?,?,?,224,280,?,6,96,?,?,266.88,?,?,?,?,?,?,0,?,?,100410,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.870541,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,80,182,?,1185192,?,0,?,?,17761.41,?,5,?,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,64,?,?,72,561688,?,?,?,?,?,1860,?,?,?,6,?,414,32,?,?,?,?,?,0,2681865,600846,?,?,?,?,?,345,?,?,0,0,?,?,?,?,667702,?,?,?,4464120,?,?,?,?,?,?,56,?,?,664776,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,342,?,?,205,38,?,19,1,180,3190,4132,?,?,3566,1,90,1,12,10,1,?,6,1,53,?,?,?,1077,6941,2,12,1750,4,3386,2,?,?,18,5,14,?,?,-1,-1,-1
?,?,?,?,?,231,0,?,?,?,?,?,0,?,?,?,?,?,?,?,132,165,?,0,16,?,?,220.08,?,?,?,?,?,?,0,?,?,5577936,?,?,?,?,?,9,?,?,?,?,?,?,?,?,?,?,?,?,3.592822,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,18,0,?,1958464,?,0,?,?,119040.6,?,30,?,2,?,?,?,?,?,?,?,?,312009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,24,101072,?,?,?,?,?,1000,?,?,?,72,?,0,-30,?,?,?,?,?,16,3619110,231144,?,?,?,?,?,0,?,?,6,0,?,?,?,?,0,?,?,?,10234480,?,?,?,?,?,?,18,?,?,304746,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,222,?,?,28,38,?,19,1,32,1592,4489,?,?,5565,1,39,3,12,10,1,?,6,1,53,?,?,?,1073,89,1,12,2139,4,105,3,?,?,16,5,14,?,?,-1,-1,1
?,?,?,?,?,1736,7,?,?,?,?,?,864,?,?,?,?,?,?,?,256,320,?,10,208,?,?,139.84,?,?,?,?,?,?,0,?,?,11430,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.222388,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,150,7,?,564808,?,0,?,?,16173.81,?,0,?,14,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,64,?,?,96,-1850.428,?,?,?,?,?,815,?,?,?,18,?,5310,?,?,?,?,?,?,0,198780,219274,?,?,?,?,?,455,?,?,0,9,?,?,?,?,338240,?,?,?,1084256,?,?,?,?,?,?,32,?,?,294990,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,264,?,?,327,32,?,19,1,193,1557,47,9975,?,2745,1,33,3,9,5,1,?,6,1,17,?,118,?,56,681,1,12,1585,7,3860,3,?,1,3,7,16,2,?,-1,-1,1
?,?,?,?,?,1792,14,?,?,?,?,?,3840,?,?,?,?,?,?,?,280,350,?,0,176,?,?,567.92,?,?,?,?,?,?,0,?,?,59736,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.91113,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,102,182,?,1472856,?,0,?,?,30171.9,?,5,?,10,?,?,?,?,?,?,?,?,2110833,?,?,?,?,?,?,?,?,?,?,?,?,?,?,64,?,?,72,201016,?,?,?,?,?,1110,?,?,?,18,?,14616,54,?,?,?,?,?,0,2311380,639454,?,?,?,?,?,2535,?,?,0,27,?,?,?,?,0,?,?,?,4243200,?,?,?,?,?,?,60,?,?,506094,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,185,38,?,19,1,31,3547,771,5153,?,1361,1,39,2,9,10,1,?,6,1,76,?,5090,?,78,155,1,12,1645,4,1767,3,?,1,16,5,14,?,?,-1,-1,-1
?,?,?,?,?,714,7,?,?,?,?,?,232,?,?,?,?,?,?,?,108,135,?,6,32,?,?,133.12,?,?,?,?,?,?,0,?,?,15174,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.819056,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,64,56,?,34560,?,0,?,?,5358.36,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,80,-76047.2,?,?,?,?,?,370,?,?,?,6,?,21168,40,?,?,?,?,?,0,52710,23708,?,?,?,?,?,20,?,?,0,0,?,?,?,?,3745,?,?,?,116980,?,?,?,?,?,?,24,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,239,38,?,19,1,180,1951,1391,2990,?,2698,1,62,3,12,6,1,?,6,1,25,?,8859,?,207,8371,1,12,761,2,842,3,?,1,3,4,14,2,?,-1,-1,1
?,?,?,?,?,1456,7,?,?,?,?,?,12,?,?,?,?,?,?,?,264,330,?,6,176,?,?,200,?,?,?,?,?,?,0,?,?,49956,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.030335,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,88,0,?,496560,?,0,?,?,11256.6,?,0,?,12,?,?,?,?,?,?,?,?,19557,?,?,?,?,?,?,?,?,?,?,?,?,?,?,72,?,?,72,-215753.2,?,?,?,?,?,980,?,?,?,18,?,297,?,?,?,?,?,?,0,572155,284042,?,?,?,?,?,80,?,?,0,0,?,?,?,?,94199,?,?,?,1435244,?,?,?,?,?,?,52,?,?,191778,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,162,?,?,207,38,3,19,1,156,2958,1005,1706,2,4508,1,71,2,16,10,1,?,6,1,53,?,12913,?,855,10492,2,12,701,4,207,3,?,2,14,5,14,?,?,1,-1,-1
?,?,?,?,?,42,0,?,?,?,?,?,0,?,?,?,?,?,?,?,0,0,?,?,0,?,?,196.64,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.837855,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,22,0,?,0,?,0,?,?,156090.3,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-140517.6,?,?,?,?,?,0,?,?,?,0,?,0,4,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,9,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,122,38,?,19,1,106,2760,2416,?,?,913,1,42,3,21,10,1,?,6,1,53,?,?,?,1073,5050,2,12,4263,4,133,2,?,?,1,5,14,?,?,-1,-1,-1
?,?,?,?,?,518,14,?,?,?,?,?,116,?,?,?,?,?,?,?,120,150,?,2,0,?,?,253.52,?,?,?,?,?,?,0,?,?,7034340,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.587695,?,?,?,?,?,?,?,36,?,?,?,?,?,?,9,32,0,?,1382400,?,0,?,?,248684.7,?,35,?,0,?,?,?,?,?,?,?,?,6792,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,16,383514.8,?,?,?,?,?,480,?,?,?,84,?,70128,-28,?,?,?,?,?,0,3024000,0,?,?,?,?,?,80,?,?,0,9,?,?,?,?,604800,?,?,?,10219160,?,?,?,?,?,?,14,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,314,38,?,19,1,118,960,2888,?,?,2555,1,11,3,2,6,1,?,6,1,25,?,?,?,1079,13360,2,12,2695,2,773,3,?,?,14,4,14,?,?,-1,-1,-1
?,?,?,?,?,1673,7,?,?,?,?,?,504,?,?,?,?,?,?,?,276,345,?,8,168,?,?,188.08,?,?,?,?,?,?,10,?,?,19962,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.389019,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,186,119,?,1505992,?,0,?,?,19693.95,?,0,?,4,?,?,?,?,?,?,?,?,20877,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,120,12160,?,?,?,?,?,1065,?,?,?,6,?,441,?,?,?,?,?,?,16,1522025,263088,?,?,?,?,?,305,?,?,0,27,?,?,?,?,327180,?,?,?,2539188,?,?,?,?,?,?,60,?,?,43632,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,317,26,?,19,1,170,1497,2416,6721,?,5674,1,83,3,8,5,1,?,6,1,1,?,4515,?,1848,4741,1,12,437,4,1054,2,?,1,23,7,15,?,?,-1,-1,1
?,?,?,?,?,1946,?,?,?,?,?,?,?,?,?,?,?,?,?,?,476,595,?,10,304,?,?,176.48,?,?,?,?,?,?,0,?,?,24540,?,?,?,?,?,0,?,?,?,?,?,?,44990.64,?,?,?,?,?,6.738517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,44,?,?,305704,?,15,?,?,14305.23,?,30,?,28,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,128,?,?,152,18347.72,?,?,?,?,?,1250,?,?,?,24,?,?,?,?,?,?,?,?,80,478530,269354,?,?,?,?,?,?,?,?,0,0,?,?,?,?,327831,?,?,?,1571948,?,?,?,?,?,?,76,?,?,657420,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,35,?,?,?,?,?,?,?,?,?,?,227,38,?,19,1,86,3563,4743,?,?,136,1,40,3,12,10,1,?,6,1,53,?,?,?,1540,3209,1,12,1112,4,3890,3,?,?,23,5,14,?,?,-1,-1,-1
