@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
4,cJvF,'',0,18,175932.4,226788.3,RO12,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
38,cJvF,mj86,231,64,-21453.72,4193.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,21,180,-164057.2,6215.13,bYmQ4nc,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-26,UYBR,'',0,20,106455.6,91741.8,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,16,-275930.8,354063,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',21,176,-37160.56,13355.31,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,mj86,0,90,263912.4,37612.8,RO12,Kxdu,Change,Change,Change
-0.55388,cJvF,'',0,48,131797.6,18468.78,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',42,32,180324,224340,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,60,-76008.4,21942.36,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,-156076,67981.2,RO12,me75fM6ugJ,Change,Change,Change
20,UYBR,'',0,44,-656056,9053.311,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,170,-38352.44,59574.3,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-16,UYBR,'',103.658127,8,-2283516,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,14,46,56010.4,93077.41,RO12,Kxdu,Change,Change,Change
4,cJvF,'',0,18,156292.4,198805.2,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,mj86,420,166,-1195720,16671.36,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,106,170848,154798.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,532,64,95765.6,79712.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,98,62,-301375.6,22769.43,RO12,me75fM6ugJ,Change,Change,Change
-16,cJvF,'',103.658127,8,-1869800,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,84,80,-132254,37196.4,RO12,Kxdu,Change,Change,Stay
-8,UYBR,'',0,18,451168,60101.4,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,mj86,14,108,207240.4,82342.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,38,130165.6,49411.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,26,-198987.2,175901.7,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',0,30,121762.4,179246.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,231,148,-56914,10230.84,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,1393,134,164883.6,58650.9,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
34,cJvF,mj86,21,154,109468.8,37240.5,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,7M47J5GA0pTYIFxg5uy,Change,Change,Change
50,cJvF,mj86,28,126,22471.28,6544.92,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-26,cJvF,'',0,22,-57778.4,186718.8,e6CkoqApVR,Kxdu,Change,Change,Change
-16,UYBR,'',103.658127,8,-1065276,103084.052693,RO12,me75fM6ugJ,Change,Stay,Change
4,UYBR,'',707,58,-429624,9612.78,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,am7c,0,60,-9852.56,3555.84,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,24,527828,221286,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,595,178,7645,4265.34,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,am7c,126,94,131720.4,15407.85,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',567,112,10642.84,178862.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,32,-90272.4,101889.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',210,124,-33295.56,164066.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-22,UYBR,mj86,0,148,-1733908,5322.87,2Knk1KF,me75fM6ugJ,Change,Change,Change
30,cJvF,am7c,35,86,98962,209638.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-18,UYBR,'',103.658127,6,-1197980,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-4,UYBR,'',0,22,174094.8,203681.4,RO12,me75fM6ugJ,Stay,Change,Change
38,cJvF,'',434,86,133738.4,104856.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',28,80,-95470.4,120864,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,mj86,42,104,-132966.8,3604.68,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',126,50,184914,119613,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,32,-481056,33802.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,77,50,-233142.4,13505.43,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,40,-58982.4,62040.3,RO12,me75fM6ugJ,Change,Change,Stay
-20,cJvF,'',103.658127,4,-3613428,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-14,UYBR,'',103.658127,10,-1017124,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,394698.4,33528,RO12,me75fM6ugJ,Change,Change,Change
44,UYBR,'',0,114,4202.4,18269.49,2Knk1KF,NKv3VA1BpP,Change,Change,Change
4,'','',0,104,-199897.2,18642.03,LrdVolaSGUfkVeWC,me75fM6ugJ,Change,Change,Change
18,cJvF,'',7,42,433356,222807.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',14,42,-10066.56,8401.14,RO12,me75fM6ugJ,Stay,Change,Change
-14,UYBR,am7c,154,68,-528276,2014.368,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,133,86,201656.4,20432.13,eSGpMwS8zSGgq_trOpckZ5,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
40,UYBR,am7c,49,64,115506,209749.5,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,26,-1348720,117857.1,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,'',0,90,255012,55377,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,60,105545.2,50441.4,RO12,me75fM6ugJ,Change,Change,Change
12,cJvF,'',903,36,147486.4,77487.3,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',0,32,-106596,4535.43,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-3821412,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,am7c,21,66,10191.44,3976.17,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',98,34,-287056,8214.09,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,am7c,42,94,-17303.72,6532.2,AERks4l,NKv3VA1BpP,Change,Change,Change
4,cJvF,'',0,16,79452.4,80574,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',0,30,226190,230407.8,RO12,me75fM6ugJ,Stay,Change,Change
-30,cJvF,am7c,406,98,50612.4,32956.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,cJvF,mj86,7,82,-1322464,19859.22,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,am7c,238,136,418408,232372.2,2Knk1KF,NKv3VA1BpP,Change,Change,Change
4,UYBR,'',147,30,309282.8,129224.4,RO12,me75fM6ugJ,Change,Change,Change
-6,UYBR,'',0,18,-1801292,0,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,35,96,305028.8,218215.2,eSGpMwS8zSGgq_trOpckZ5,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-18,UYBR,'',103.658127,8,-2256296,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
48,cJvF,am7c,7,158,16044,46499.1,2Knk1KF,me75fM6ugJ,Change,Change,Stay
36,cJvF,mj86,112,130,149326.4,6127.14,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,56,321818.4,192969.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,56,60,-744248,19704.39,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,am7c,28,48,-56086,24697.83,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,49,164,194017.2,165869.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,46,347653.2,72527.7,RO12,Kxdu,Change,Change,Change
-20,cJvF,am7c,49,76,-1798712,3322.38,RO12,me75fM6ugJ,Change,Change,Change
-2,cJvF,'',0,36,-47931.2,90943.8,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,mj86,252,60,105021.6,44048.1,RO12,Kxdu,Change,Change,Change
4,cJvF,'',103.658127,10,-1288036,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',21,38,103428.8,213572.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-1443880,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,133,62,-195985.2,2033.703,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,mj86,1050,124,54823.2,222952.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,116,121529.2,226766.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
34,cJvF,am7c,357,58,-477776,8112.03,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,74,70853.2,152920.8,RO12,me75fM6ugJ,Change,Change,Change
38,UYBR,am7c,0,62,-14861.44,192024.9,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,30934.72,204249.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,7,50,-40348.4,10817.94,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,mj86,28,150,10003.84,3652.71,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,-617080,0,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,mj86,14,86,155332.8,10234.29,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,mj86,0,110,-78044.8,47480.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,308,88,113929.2,136995.3,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',7,36,179248.8,217222.2,RO12,me75fM6ugJ,Change,Change,Change
22,cJvF,mj86,0,156,-375692.8,11684.16,2Knk1KF,me75fM6ugJ,Change,Change,Change
-8,UYBR,mj86,0,132,-164135.6,94897.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,148,85477.2,41078.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,140,-269246,30720.3,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,'',0,150,-1443240,6448.2,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,'',0,30,-9046.72,14303.55,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,-13490.84,11726.55,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,80,10428.44,145857.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,48,135642.4,153786.6,RO12,me75fM6ugJ,Stay,Change,Change
-28,cJvF,mj86,7,86,109270.8,222395.4,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',21,34,118970,202584.9,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,308,52,9518.2,17266.17,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',14,78,-709736,45375.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,595,168,48779.2,108405.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,22,762564,196837.8,RO12,me75fM6ugJ,Change,Change,Stay
-8,UYBR,'',0,16,475168,294851.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,26,76182.4,162002.1,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',441,248,192232.8,53637,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,'',0,20,-206416.4,296836.8,RO12,me75fM6ugJ,Change,Change,Change
46,UYBR,mj86,7,132,315182,177060.9,2Knk1KF,me75fM6ugJ,Stay,Change,Change
10,cJvF,'',0,34,747396,110434.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
14,UYBR,'',0,38,-249266.4,34708.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',182,52,43512,3000.39,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,38,-6898.28,5462.61,RO12,me75fM6ugJ,Change,Change,Change
-2,cJvF,'',42,100,-43394.8,120820.8,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,mj86,126,104,57699.2,152921.7,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',21,34,16527.16,61395.9,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',7,100,-426564,14193.18,RO12,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-24,UYBR,mj86,203,106,96721.6,52055.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,77,80,136484.4,52382.1,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
20,cJvF,mj86,7,150,82029.6,80005.5,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,343,124,144972,45790.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-28,cJvF,mj86,336,146,93979.2,223268.1,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-10,cJvF,'',28,58,4587.56,86333.7,RO12,me75fM6ugJ,Stay,Change,Change
-26,cJvF,'',14,46,-189161.2,7929.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-1001236,39555.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,7,64,-53046.4,63703.5,RO12,me75fM6ugJ,Stay,Change,Change
16,cJvF,'',0,40,-86132,52561.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
16,cJvF,'',28,40,179822,13763.52,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Stay
20,UYBR,'',0,44,-777616,112260.6,RO12,me75fM6ugJ,Change,Change,Stay
58,UYBR,am7c,0,82,138021.6,25717.74,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,-39296.12,0,RO12,me75fM6ugJ,Change,Change,Change
30,cJvF,am7c,28,54,-181063.2,15547.59,RO12,me75fM6ugJ,Change,Change,Change
32,cJvF,am7c,56,80,187300.4,195782.4,RO12,me75fM6ugJ,Change,Change,Change
14,UYBR,mj86,0,110,113452.4,96648.3,2Knk1KF,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
8,UYBR,'',0,32,173415.6,205460.4,RO12,me75fM6ugJ,Change,Change,Change
2,UYBR,am7c,14,96,-87044.4,14722.95,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,am7c,7,130,-7096.56,2245.062,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
46,cJvF,mj86,140,218,-454532,39584.7,ByQdnLRlFnny2k4AJzG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,147,58,-492996,4143.03,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-30,UYBR,mj86,126,182,36326.56,25394.49,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-16,UYBR,'',103.658127,8,-1558560,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
30,UYBR,mj86,77,54,-30970.44,193477.8,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,UYBR,mj86,14,50,-65988.4,103933.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,8,-1322108,103084.052693,RO12,me75fM6ugJ,Change,Stay,Change
-28,cJvF,'',103.658127,6,-1906764,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
26,cJvF,am7c,350,74,95370,232661.4,AERks4l,NKv3VA1BpP,Change,Change,Change
4,cJvF,'',182,86,201658,71160.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,217,122,33625,19181.22,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-338300,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,oJmt,7,112,98935.2,4991.58,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,UYBR,'',147,88,68502,217288.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,210,128,854584,39082.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,634680,266271.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,28,132,176749.6,217282.2,2Knk1KF,me75fM6ugJ,Change,Change,Stay
8,cJvF,'',7,34,142190.4,191000.7,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,84,130,399915.6,103031.7,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,UYBR,'',28,58,2094340,104370.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Stay,Change,Change
4,UYBR,'',0,28,172434.4,235810.2,RO12,me75fM6ugJ,Change,Stay,Change
-0.55388,cJvF,'',0,50,82872.4,194513.7,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',714,40,97139.6,165163.8,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,42,41892.4,34681.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,'',0,22,253511.6,222925.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,11777.84,160964.4,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',112,62,284428.4,6786.66,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',1176,174,-12662.44,30590.1,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-28,cJvF,mj86,105,218,98103.2,246465.9,vuPfq6YcbX,7M47J5GA0pTYIFxg5uy,Change,Change,Change
62,UYBR,mj86,21,144,19261.16,13707.87,2Knk1KF,me75fM6ugJ,Change,Change,Change
-16,UYBR,am7c,35,72,-1032396,0,RO12,me75fM6ugJ,Change,Stay,Change
-14,UYBR,'',103.658127,10,-907344,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,mj86,161,106,169342.4,171156.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,6,-2663016,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
10,cJvF,'',0,34,-514428,196351.8,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',0,36,120424,116942.4,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-22,cJvF,'',105,40,184026,233233.8,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,16,-1058236,33577.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',7,40,-88636.4,74875.8,RO12,me75fM6ugJ,Change,Change,Change
-8,cJvF,'',0,18,141740.8,171181.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,105,112,-4233.72,28018.71,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,497,154,-211361.6,46982.1,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,22,-128673.6,256397.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,294,82,126235.2,97846.5,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',0,22,-163886,109629.9,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',7,34,-164526.4,225226.8,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',7,34,-33280.84,41989.8,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
42,cJvF,am7c,392,90,273242.8,205616.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',70,134,-1336788,5225.46,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,24,136669.2,175850.1,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
14,cJvF,'',0,38,180977.6,212120.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,66,-5717.16,7199.19,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,42,82,-15068.84,11535.3,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,12,-623312,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,6,-78891.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,am7c,2100,50,433352,230542.2,RO12,me75fM6ugJ,Change,Change,Change
28,cJvF,mj86,350,88,-27088.16,3771.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,21,208,-122840.8,31052.1,TW8dXluYzKpktZjuY8kSPBaZa,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,16,191469.2,110481.9,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
58,UYBR,am7c,217,108,58616,16902.42,2Knk1KF,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,'',49,32,268727.2,192876,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',294,34,-1050248,43230.3,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,'',21,186,-46108.4,675.144,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',105,64,148704,133653.3,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,'',0,22,-1062180,82002.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,119,100,-1304064,1209.942,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,14,273707.6,48796.5,RO12,me75fM6ugJ,Stay,Change,Change
-16,UYBR,'',103.658127,8,-2208472,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,434,134,-56477.6,62169.6,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',98,30,167798.4,212383.8,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,-1414984,29088.21,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,58,-33533.52,5454.24,RO12,EBKcR3s6B22tD6gC36gm6S,Change,Change,Change
-28,cJvF,am7c,329,108,103688.8,191633.4,eSGpMwS8zSGgq_trOpckZ5,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-20,cJvF,'',103.658127,6,2539660,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,16,-610220,83605.8,RO12,me75fM6ugJ,Stay,Change,Change
-20,cJvF,'',103.658127,4,-1788688,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
30,UYBR,mj86,21,56,-399188.8,18851.82,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,am7c,588,218,259689.6,211357.5,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
54,UYBR,am7c,7,106,124361.6,175601.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,26,231876,17299.41,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,am7c,0,64,79306.8,7836.271,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,am7c,161,50,-56869.2,13097.76,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,mj86,0,52,-245310,0,RO12,me75fM6ugJ,Change,Change,Change
