@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
6,UYBR,am7c,0,46,378327.6,111700.8,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-1389420,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,'',0,56,80721.2,18499.41,RO12,me75fM6ugJ,Change,Change,Change
-4,UYBR,'',0,22,80436.8,209109.6,RO12,me75fM6ugJ,Stay,Change,Change
4,UYBR,am7c,0,58,-5434.44,9767.61,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,40,420240,20006.82,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,231,172,247129.6,115420.8,2Knk1KF,me75fM6ugJ,Stay,Change,Change
-0.55388,cJvF,am7c,14,60,752972,182700.9,RO12,Kxdu,Stay,Change,Change
-20,cJvF,'',103.658127,4,-1527092,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,8,-2844520,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
60,cJvF,am7c,63,132,222601.6,178694.4,2Knk1KF,me75fM6ugJ,Change,Change,Stay
-20,cJvF,'',103.658127,4,-3364296,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,'',28,32,142405.2,91984.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
38,cJvF,'',0,180,21502.44,61077.6,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-28,UYBR,'',0,12,-248778,103084.052693,RO12,me75fM6ugJ,Change,Stay,Change
-0.55388,UYBR,am7c,42,158,-126798.8,21119.76,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,mj86,182,98,-312350.8,36611.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',903,194,7116.56,254656.5,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-28,UYBR,am7c,0,106,-57176,200088,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,am7c,0,58,103119.6,12800.82,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,am7c,63,134,254806.4,104823.6,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,'','',103.658127,4,-2587936,103084.052693,e6CkoqApVR,Kxdu,Stay,Change,Change
2,UYBR,'',0,28,-305210,150941.7,RO12,me75fM6ugJ,Change,Change,Change
54,cJvF,am7c,35,130,92025.6,11135.97,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,cJvF,am7c,133,78,140658.8,205804.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',35,32,229210,163975.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-26,UYBR,mj86,126,118,103544,49813.8,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,mj86,14,134,180715.6,167135.1,2Knk1KF,me75fM6ugJ,Change,Change,Stay
4,cJvF,'',0,20,-4395960,166116,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,mj86,0,88,-115642.4,1868.856,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,14,82,0,197616.3,RO12,me75fM6ugJ,Stay,Change,Change
-8,cJvF,'',119,156,91552,55496.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,140,100,-24504,18314.46,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',14,52,40798,177397.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,56,120,113491.2,227248.2,2Knk1KF,NKv3VA1BpP,Change,Stay,Change
-24,UYBR,am7c,63,114,149015.6,212249.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',0,22,106733.2,4675.44,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,am7c,875,200,383504.4,38563.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,cJvF,'',350,158,104258,112802.4,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,114,-131134,127781.7,RO12,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
-30,cJvF,'',0,24,470800,210529.2,RO12,me75fM6ugJ,Change,Change,Stay
4,cJvF,'',14,154,-72504.4,67372.5,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,UYBR,'',0,14,149068,218617.8,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,mj86,0,102,253450.8,69283.5,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,21,154,-107446,31826.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
18,UYBR,mj86,0,124,310598.4,169986.6,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-26,cJvF,'',7,60,-514436,8740.32,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,28,378995.6,202634.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,150,1639.572,5672.67,2Knk1KF,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,14,76,-321257.2,118373.7,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-2333140,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-573532,103084.052693,e6CkoqApVR,Kxdu,Change,Change,Change
8,cJvF,'',0,32,197755.2,183698.1,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,'',0,18,-204865.2,123858.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',210,32,87048,198400.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',84,36,216886,145939.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,34,-69984.4,20164.5,RO12,Kxdu,Change,Change,Stay
32,UYBR,am7c,504,178,121855.2,118749.9,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,32,4082.84,1078.953,e6CkoqApVR,Kxdu,Change,Change,Change
-28,UYBR,mj86,0,60,-182501.2,47330.7,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',0,30,229361.2,28372.86,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,16,-119304.4,173531.1,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,16,-533532,25426.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,86421.6,179735.7,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,24,31141.84,4382.16,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
66,cJvF,am7c,21,128,-485096,22555.11,rEUOq2QD1qfkRr6qpua,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
20,UYBR,mj86,21,114,-367526,75211.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
12,UYBR,'',98,36,-419980,117088.2,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,22,-69893.6,270393,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',0,34,214605.2,38044.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,-135512.8,172259.7,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',103.658127,10,-1737036,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,'',103.658127,30,-10176.72,15829.14,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,mj86,0,78,6116160,4972.23,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',14,36,178387.6,82884.91,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',21,32,17501,220618.5,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',0,34,-54784.8,23390.16,RO12,me75fM6ugJ,Change,Change,Change
-14,cJvF,'',103.658127,10,-495808,103084.052693,e6CkoqApVR,Kxdu,Change,Change,Change
10,UYBR,'',0,34,0,1088.76,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',0,20,-1493628,0,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,105,112,176932.8,69366.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,68,115464.8,247268.4,RO12,me75fM6ugJ,Stay,Change,Change
-22,UYBR,am7c,1554,106,149077.2,221792.4,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,'',0,40,49756,3184.35,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,16,-214429.6,396954,RO12,me75fM6ugJ,Change,Change,Change
34,UYBR,am7c,28,58,202756.4,31271.4,RO12,me75fM6ugJ,Stay,Change,Change
-24,UYBR,am7c,1316,62,164826.8,225920.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,-31835.72,42823.2,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',7,42,143501.6,57027.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,6,-2627536,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,154,136,39117.72,168566.4,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
-26,cJvF,'',105,42,552708,230780.1,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,am7c,0,86,-110286.4,34343.4,AERks4l,NKv3VA1BpP,Change,Stay,Change
36,UYBR,mj86,203,206,44271.2,11959.05,_7J0OGNN8s6gFzbM,7M47J5GA0pTYIFxg5uy,Change,Change,Change
58,UYBR,am7c,448,108,22993.16,2333.541,2Knk1KF,me75fM6ugJ,Change,Change,Stay
4,cJvF,'',0,28,345917.2,106034.4,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,mj86,189,58,455860,225075.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,22,148225.2,67712.41,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',0,34,90766.8,208624.8,RO12,me75fM6ugJ,Change,Change,Change
46,UYBR,mj86,140,192,108922,8280.15,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-28,UYBR,am7c,35,176,107838.4,213972.3,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-30,cJvF,am7c,49,106,594520,114055.5,RO12,me75fM6ugJ,Change,Change,Stay
-20,cJvF,mj86,315,54,393748,177587.7,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,74,9883.76,3364.77,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',0,26,-1016876,30504.6,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,287,108,415052,19048.32,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,4,-681036,103084.052693,e6CkoqApVR,Kxdu,Change,Change,Change
-32,UYBR,'',0,32,-1653164,6631.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,58,-38611.16,11987.37,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,34,126162,216400.8,RO12,me75fM6ugJ,Change,Change,Stay
-24,UYBR,am7c,28,164,-1621528,5825.88,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,20,-20606.84,10735.83,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-18,cJvF,'',103.658127,6,-1765684,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,140,279296,77871.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,UYBR,mj86,0,92,9483.72,52512.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
-0.55388,cJvF,'',103.658127,10,-617020,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,am7c,84,72,-95233.2,61566.3,e6CkoqApVR,NKv3VA1BpP,Change,Change,Change
-28,cJvF,am7c,56,118,144930.4,136075.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,146,44546,184822.2,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
24,cJvF,am7c,0,48,-129726,206079.9,RO12,me75fM6ugJ,Stay,Change,Change
-22,UYBR,'',0,18,217509.6,99003.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,40,228082.8,43638.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,136,185494.8,30696,2Knk1KF,me75fM6ugJ,Change,Change,Change
22,cJvF,'',49,70,315088,26772.42,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,'',14,30,155402,132894.6,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
60,cJvF,mj86,0,108,-44532,54388.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,14,156,-285884.4,51077.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,112,106,-186066.4,55491.9,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,8,-1079176,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,-5774.84,1380753,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',0,34,-67042.8,6409.44,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,35,86,1158464,154048.8,RO12,me75fM6ugJ,Change,Change,Change
-4,UYBR,'',0,20,91292,178804.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,20,5009,1841.88,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,1593604,225027.6,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',161,34,151942.4,125879.7,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,28,66,-2025976,3003.69,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,14,60,2025.856,6179.34,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,8,-152663.6,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,14,48,-4832.84,1988.721,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',280,32,372943.6,248255.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,14,66,4232.72,4614.54,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',7,90,349248.8,29406.93,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,16,-363181.6,308109,RO12,me75fM6ugJ,Stay,Change,Change
26,UYBR,am7c,105,50,43390,15143.79,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,0,140,-739104,7130.97,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,98,-3119,8488.199,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,am7c,0,56,756420,211902.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',1568,32,86960.4,24510.9,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,189412,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,7,58,72408,27278.25,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',14,36,1227024,140018.7,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',0,72,7196.44,55835.7,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,0,84,-275606,5967.42,RO12,6C53VA1kCv,Change,Change,Change
24,UYBR,mj86,21,152,158922.8,231814.5,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,7M47J5GA0pTYIFxg5uy,Change,Change,Change
20,cJvF,'',14,44,-66278.8,22343.97,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,14,-30650.56,327318,RO12,me75fM6ugJ,Stay,Change,Change
-24,cJvF,'',0,26,212263.2,39540,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,am7c,182,66,178546.4,198836.1,snf9xe6PBwBZ8lKzhEz,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,am7c,553,94,55225.6,76425.3,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,'',0,154,6203.56,2056.296,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-6,UYBR,'',0,18,150610.4,83754.91,RO12,me75fM6ugJ,Stay,Change,Change
16,UYBR,'',0,42,-153698.4,40908.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,126,128,-987008,4878.36,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,14,310639.2,404814,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,am7c,203,132,-1328964,21903.99,2Knk1KF,me75fM6ugJ,Change,Change,Change
54,cJvF,'',259,102,339344.4,230509.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',112,36,115184,114031.8,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',35,98,32896,207522.9,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',49,198,-1492504,4263.78,vuPfq6YcbX,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-30,cJvF,mj86,21,124,-366532,75954.91,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,am7c,7,128,785428,73216.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,14,-96473.2,5033.37,RO12,me75fM6ugJ,Change,Change,Stay
-12,cJvF,'',0,12,-19516,3289.83,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,mj86,28,50,-229423.6,40325.4,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',847,90,123418,5328.72,AERks4l,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,'',35,76,-7546,11451.84,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,'',0,56,-52881.6,11287.68,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,14,130,-13178.28,2860.689,2Knk1KF,NKv3VA1BpP,Change,Change,Change
14,UYBR,'',0,38,164588.8,38039.4,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,560,98,93532,121410.3,AERks4l,NKv3VA1BpP,Change,Change,Stay
-30,UYBR,am7c,119,170,30251.16,2872.707,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-20,UYBR,'',103.658127,6,0,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,82,145300.8,46826.1,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-1956096,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',35,38,-986356,40194.6,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',14,32,245656.4,101790.9,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,0,98,80409.6,20970.57,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,mj86,0,90,175278,106488.9,RO12,me75fM6ugJ,Change,Change,Change
0,UYBR,am7c,0,64,-274366,177159,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,mj86,0,48,264315.2,17689.17,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,am7c,140,190,10005.28,16290.6,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,20,-256949.6,301116,RO12,me75fM6ugJ,Stay,Change,Change
14,UYBR,mj86,0,56,140733.2,209519.1,RO12,me75fM6ugJ,Change,Change,Change
42,UYBR,am7c,98,154,188121.6,34360.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,'',mj86,0,74,28177.56,33632.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,-1117332,3386.94,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,am7c,0,104,-1973684,2327.25,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,mj86,0,128,52560,8722.32,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,10,-1337960,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
-22,UYBR,'',0,26,491444,195453,RO12,me75fM6ugJ,Change,Stay,Change
-0.55388,UYBR,am7c,56,76,211898,231390.3,AERks4l,NKv3VA1BpP,Change,Change,Change
-4,UYBR,'',0,20,324456,203449.8,RO12,me75fM6ugJ,Stay,Change,Change
-14,UYBR,'',103.658127,10,-991328,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,'',14,58,177772.8,193272.9,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-945844,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,82,-921860,44575.2,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,mj86,0,114,530380,19639.29,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,-419472,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,257521.6,96999,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,am7c,1757,200,194955.2,57790.5,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,28,147545.6,230763.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,26,288563.2,55084.5,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',103.658127,10,338016.4,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',103.658127,8,-1211056,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,120,1165096,188635.2,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-28,cJvF,'',28,56,-511720,123474.6,RO12,Kxdu,Change,Stay,Change
6,cJvF,'',7,30,-6771.44,7434.12,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-14,UYBR,'',103.658127,10,-1478124,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,20,-172973.2,288074.7,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,am7c,154,108,-23850.28,2174.7,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
6,cJvF,'',0,30,95121.6,217145.7,RO12,me75fM6ugJ,Change,Change,Change
60,cJvF,'',203,130,50850.4,94828.5,2Knk1KF,me75fM6ugJ,Stay,Change,Change
10,UYBR,'',1169,36,132871.6,164952.9,RO12,Kxdu,Change,Change,Change
-18,UYBR,'',103.658127,8,-1477568,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,77,178,56511.6,140593.8,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-18,cJvF,'',103.658127,6,-2015756,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,-197538,171900.3,RO12,me75fM6ugJ,Change,Change,Change
22,cJvF,am7c,504,190,41306.4,22594.89,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',7,60,-471964,136871.7,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Stay,Change,Change
62,cJvF,am7c,161,138,210818.8,21796.17,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,322,152,-1952220,1404.534,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
54,cJvF,mj86,7,230,150619.2,40608.9,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,98,58,-47617.2,5864.04,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,12,-1368020,0,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,115604.4,55503.3,RO12,me75fM6ugJ,Change,Change,Stay
-30,'','',0,38,164125.2,67119.3,RO12,me75fM6ugJ,Change,Change,Stay
8,cJvF,'',0,88,14890.28,3431.67,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,24,-278293.2,189206.7,RO12,me75fM6ugJ,Change,Change,Stay
-28,cJvF,'',0,34,-70789.6,36022.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,16,-67505.2,76076.41,RO12,me75fM6ugJ,Change,Change,Change
